アドマイヤムーン,エンドスウィープ,フォーティナイナー,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,File,Tom Rolfe
,,,,Continue
,,Broom Dance,Dance Spell,Northern Dancer
,,,,Obeah
,,,Witching Hour,Thinking Cap
,,,,Enchanted Eve
,マイケイティーズ,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ケイティーズファースト,Kris,Sharpen Up
,,,,Doubly Sure
,,,Katies,ノノアルコ
,,,,Mortefontaine
スリーシスターズ,パイロ,Pulpit,A.P. Indy,Seattle Slew
,,,,Weekend Surprise
,,,Preach,Mr. Prospector
,,,,Narrate
,,Wild Vision,Wild Again,Icecapade
,,,,Bushel-n-Peck
,,,Carol's Wonder,Pass the Tab
,,,,Carols Christmas
,カトゥーンバ,Forest Wildcat,Storm Cat,Storm Bird
,,,,Terlingua
,,,Victoria Beauty,Bold Native
,,,,Abifaith
,,Elizabeth Bay,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Life At the Top,Seattle Slew
,,,,See You At the Top
