ハービンジャー,Dansili,デインヒル,Danzig,Northern Dancer
,,,,Pas de Nom
,,,Razyana,His Majesty
,,,,Spring Adieu
,,Hasili,Kahyasi,イルドブルボン
,,,,Kadissya
,,,Kerali,High Line
,,,,Sookera
,Penang Pearl,Bering,Arctic Tern,Sea-Bird
,,,,Bubbling Beauty
,,,Beaune,Lyphard
,,,,Barbra
,,Guapa,Shareef Dancer,Northern Dancer
,,,,Sweet Alliance
,,,Sauceboat,Connaught
,,,,Cranberry Sauce
ピエナブラウニー,フジキセキ,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ミルレーサー,Le Fabuleux,Wild Risk
,,,,Anguar
,,,Marston's Mill,In Reality
,,,,Millicent
,ユノブラウニー,ブライアンズタイム,Roberto,Hail to Reason
,,,,Bramalea
,,,Kelley's Day,Graustark
,,,,Golden Trail
,,オエノセラ,Night Shift,Northern Dancer
,,,,Ciboulette
,,,Fruition,ラインゴールド
,,,,Welsh Flame
