カジノドライヴ,Mineshaft,A.P. Indy,Seattle Slew,Bold Reasoning
,,,,My Charmer
,,,Weekend Surprise,Secretariat
,,,,Lassie Dear
,,Prospectors Delite,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Up the Flagpole,Hoist the Flag
,,,,The Garden Club
,Better Than Honour,Deputy Minister,Vice Regent,Northern Dancer
,,,,Victoria Regina
,,,Mint Copy,Bunty's Flight
,,,,Shakney
,,Blush With Pride,Blushing Groom,Red God
,,,,Runaway Bride
,,,Best in Show,Traffic Judge
,,,,Stolen Hour
クイックリプライ,Pulpit,A.P. Indy,Seattle Slew,Bold Reasoning
,,,,My Charmer
,,,Weekend Surprise,Secretariat
,,,,Lassie Dear
,,Preach,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Narrate,Honest Pleasure
,,,,State
,Sky Reply,Cox's Ridge,Best Turn,Turn-to
,,,,Sweet Clementine
,,,Our Martha,Ballydonnell
,,,,Corday
,,Halo Reply,Halo,Hail to Reason
,,,,Cosmah
,,,Cold Reply,Northern Dancer
,,,,Respond
