リアルインパクト,ディープインパクト,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ウインドインハーヘア,Alzao,Lyphard
,,,,Lady Rebecca
,,,Burghclere,Busted
,,,,Highclere
,トキオリアリティー,Meadowlake,Hold Your Peace,Speak John
,,,,Blue Moon
,,,Suspicious Native,Raise a Native
,,,,Be Suspicious
,,What a Reality,In Reality,Intentionally
,,,,My Dear Girl
,,,What Will Be,Crozier
,,,,Solabar
レッドマシェリ,Gone West,Mr. Prospector,Raise a Native,Native Dancer
,,,,Raise You
,,,Gold Digger,Nashua
,,,,Sequence
,,Secrettame,Secretariat,Bold Ruler
,,,,Somethingroyal
,,,Tamerett,Tim Tam
,,,,Mixed Marriage
,ダラバンカ,In the Wings,Sadler's Wells,Northern Dancer
,,,,Fairy Bridge
,,,ハイホーク,Shirley Heights
,,,,Sunbittern
,,Dararita,Halo,Hail to Reason
,,,,Cosmah
,,,Darara,Top Ville
,,,,Delsy
