トゥザワールド,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Miesque,Nureyev
,,,,Pasadoble
,,マンファス,ラストタイクーン,トライマイベスト
,,,,Mill Princess
,,,Pilot Bird,Blakeney
,,,,The Dancer
,トゥザヴィクトリー,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,フェアリードール,Nureyev,Northern Dancer
,,,,Special
,,,Dream Deal,Sharpen Up
,,,,Likely Exchange
ウイングオブスカイ,ウォーエンブレム,Our Emblem,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Personal Ensign,Private Account
,,,,Grecian Banner
,,Sweetest Lady,Lord at War,General
,,,,Luna de Miel
,,,Sweetest Roman,The Pruner
,,,,I Also
,ウイングオブラック,ブライアンズタイム,Roberto,Hail to Reason
,,,,Bramalea
,,,Kelley's Day,Graustark
,,,,Golden Trail
,,バブルウイングス,In the Wings,Sadler's Wells
,,,,ハイホーク
,,,バブルプロスペクター,Miswaki
,,,,バブルカンパニー
