アサクサキングス,ホワイトマズル,ダンシングブレーヴ,Lyphard,Northern Dancer
,,,,Goofed
,,,Navajo Princess,Drone
,,,,Olmec
,,Fair of the Furze,Ela-Mana-Mou,ピットカーン
,,,,Rose Bertin
,,,Autocratic,Tyrant
,,,,Flight Table
,クルーピアスター,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,クルーピアレディー,What Luck,Bold Ruler
,,,,Irish Jay
,,,Question d'Argent,Tentam
,,,,Cold Reply
ピンクシューズ,Sadler's Wells,Northern Dancer,Nearctic,Nearco
,,,,Lady Angela
,,,Natalma,Native Dancer
,,,,Almahmoud
,,Fairy Bridge,Bold Reason,Hail to Reason
,,,,Lalun
,,,Special,Forli
,,,,Thong
,Dangerous Diva,ロイヤルアカデミーII,Nijinsky,Northern Dancer
,,,,Flaming Page
,,,Crimson Saint,Crimson Satan
,,,,Bolero Rose
,,Loveliest,Tibaldo,Tatan
,,,,Elite
,,,Lovely Ann,Flaming Fleet
,,,,Elisann
