サンカルロ,シンボリクリスエス,Kris S.,Roberto,Hail to Reason
,,,,Bramalea
,,,Sharp Queen,Princequillo
,,,,Bridgework
,,Tee Kay,Gold Meridian,Seattle Slew
,,,,Queen Louie
,,,Tri Argo,Tri Jet
,,,,Hail Proudly
,ディーバ,Crafty Prospector,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Real Crafty Lady,In Reality
,,,,Princess Roycraft
,,ミスセクレト,セクレト,Northern Dancer
,,,,Betty's Secret
,,,My First Fling,Olden Times
,,,,Hello Theo
エクスフラワー,スペシャルウィーク,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,キャンペンガール,マルゼンスキー,Nijinsky
,,,,シル
,,,レディーシラオキ,セントクレスピン
,,,,ミスアシヤガワ
,バトンルージュ,ヘクタープロテクター,Woodman,Mr. Prospector
,,,,プレイメイト
,,,Korveya,Riverman
,,,,Konafa
,,ルイジアナピット,ヴァリィフォージュ,Petingo
,,,,Border Bounty
,,,ミユキカマダ,ダイアトム
,,,,ヤヨイカマダ
