エイシンフラッシュ,キングズベスト,Kingmambo,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Miesque,Nureyev
,,,,Pasadoble
,,Allegretta,Lombard,Agio
,,,,Promised Lady
,,,Anatevka,Espresso
,,,,Almyra
,ムーンレディ,プラティニ,Surumu,Literat
,,,,Surama
,,,Prairie Darling,Stanford
,,,,Prairie Belle
,,Midnight Fever,Sure Blade,Kris
,,,,Double Lock
,,,Majoritat,Konigsstuhl
,,,,Monacchia
シャイニングスルー,スペシャルウィーク,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,キャンペンガール,マルゼンスキー,Nijinsky
,,,,シル
,,,レディーシラオキ,セントクレスピン
,,,,ミスアシヤガワ
,メインスルー,Slew o' Gold,Seattle Slew,Bold Reasoning
,,,,My Charmer
,,,Alluvial,Buckpasser
,,,,Bayou
,,Main Prospect,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Main Pleasure,What a Pleasure
,,,,Main Pan
