モンテロッソ,Dubawi,Dubai Millennium,Seeking the Gold,Mr. Prospector
,,,,Con Game
,,,Colorado Dancer,Shareef Dancer
,,,,Fall Aspen
,,Zomaradah,Deploy,Shirley Heights
,,,,Slightly Dangerous
,,,Jawaher,ダンシングブレーヴ
,,,,High Tern
,Porto Roca,Barathea,Sadler's Wells,Northern Dancer
,,,,Fairy Bridge
,,,Brocade,Habitat
,,,,Canton Silk
,,Antelliere,Salieri,Accipiter
,,,,Hogan's Sister
,,,Anntelle,Loosen Up
,,,,Soft Quest
マジッククレスト,ウォーエンブレム,Our Emblem,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Personal Ensign,Private Account
,,,,Grecian Banner
,,Sweetest Lady,Lord at War,General
,,,,Luna de Miel
,,,Sweetest Roman,The Pruner
,,,,I Also
,ソルティレージュ,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,スペシャルアラート,Gulch,Mr. Prospector
,,,,Jameela
,,,So Cozy,Lyphard
,,,,Special Warmth
