モンテロッソ,Dubawi,Dubai Millennium,Seeking the Gold,Mr. Prospector
,,,,Con Game
,,,Colorado Dancer,Shareef Dancer
,,,,Fall Aspen
,,Zomaradah,Deploy,Shirley Heights
,,,,Slightly Dangerous
,,,Jawaher,ダンシングブレーヴ
,,,,High Tern
,Porto Roca,Barathea,Sadler's Wells,Northern Dancer
,,,,Fairy Bridge
,,,Brocade,Habitat
,,,,Canton Silk
,,Antelliere,Salieri,Accipiter
,,,,Hogan's Sister
,,,Anntelle,Loosen Up
,,,,Soft Quest
リシャールサーバー,フサイチリシャール,クロフネ,フレンチデピュティ,Deputy Minister
,,,,Mitterand
,,,ブルーアヴェニュー,Classic Go Go
,,,,Eliza Blue
,,フサイチエアデール,サンデーサイレンス,Halo
,,,,Wishing Well
,,,ラスティックベル,Mr. Prospector
,,,,Ragtime Girl
,マキハタサーバー,ラストタイクーン,トライマイベスト,Northern Dancer
,,,,Sex Appeal
,,,Mill Princess,Mill Reef
,,,,Irish Lass
,,マキハタビューティ,アスワン,ノーザンテースト
,,,,リリーオブザナイル
,,,カツノロマン,ブレイヴェストローマン
,,,,ホースメンヒカリ
