ロージズインメイ,Devil His Due,Devil's Bag,Halo,Hail to Reason
,,,,Cosmah
,,,Ballade,Herbager
,,,,Miss Swapsco
,,Plenty O'Toole,Raise a Cup,Raise a Native
,,,,Spring Sunshine
,,,Li'l Puss,Noble Jay
,,,,Li'l Sis
,Tell a Secret,Speak John,Prince John,Princequillo
,,,,Not Afraid
,,,Nuit de Folies,Tornado
,,,,Folle Nuit
,,Secret Retreat,Clandestine,Double Jay
,,,,Conniver
,,,Retirement,Royal Gem
,,,,Marie J.
カリス,シンボリクリスエス,Kris S.,Roberto,Hail to Reason
,,,,Bramalea
,,,Sharp Queen,Princequillo
,,,,Bridgework
,,Tee Kay,Gold Meridian,Seattle Slew
,,,,Queen Louie
,,,Tri Argo,Tri Jet
,,,,Hail Proudly
,サムソンフェアリー,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ティスワ,Lyphard,Northern Dancer
,,,,Goofed
,,,Happy Bride,Royal Match
,,,,Topping Girl
