サウスヴィグラス,エンドスウィープ,フォーティナイナー,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,File,Tom Rolfe
,,,,Continue
,,Broom Dance,Dance Spell,Northern Dancer
,,,,Obeah
,,,Witching Hour,Thinking Cap
,,,,Enchanted Eve
,ダーケストスター,Star de Naskra,Naskra,Nasram
,,,,Iskra
,,,Candle Star,Clandestine
,,,,Star Minstrel
,,Minnie Riperton,Cornish Prince,Bold Ruler
,,,,Teleran
,,,English Harbor,War Admiral
,,,,Level Sands
オーゴンヒリツ,イーグルカフェ,Gulch,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Jameela,Rambunctious
,,,,Asbury Mary
,,Net Dancer,Nureyev,Northern Dancer
,,,,Special
,,,Doubles Partner,Damascus
,,,,Fabuleux Jane
,ベストルンルン,キャロルハウス,Lord Gayle,Sir Gaylord
,,,,Sticky Case
,,,Tuna,シルバーシャーク
,,,,Vimelette
,,キョクトウルンルン,ハンターコム,Derring-Do
,,,,Ergina
,,,キョクトウメルド,レイバーン
,,,,インタグリオ
