ヨハネスブルグ,ヘネシー,Storm Cat,Storm Bird,Northern Dancer
,,,,South Ocean
,,,Terlingua,Secretariat
,,,,Crimson Saint
,,Island Kitty,Hawaii,Utrillo
,,,,Ethane
,,,T. C. Kitten,Tom Cat
,,,,Needlebug
,Myth,オジジアン,Damascus,Sword Dancer
,,,,Kerala
,,,Gonfalon,Francis S.
,,,,Grand Splendor
,,Yarn,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Narrate,Honest Pleasure
,,,,State
サンデーローズ,ブライアンズタイム,Roberto,Hail to Reason,Turn-to
,,,,Nothirdchance
,,,Bramalea,Nashua
,,,,Rarelea
,,Kelley's Day,Graustark,Ribot
,,,,Flower Bowl
,,,Golden Trail,Hasty Road
,,,,Sunny Vale
,サンデーエイコーン,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,エイコーンカップ,ノーザンテースト,Northern Dancer
,,,,Lady Victoria
,,,ダイナエイコーン,ロイヤルスキー
,,,,ライバリュウ
