ローズキングダム,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Miesque,Nureyev
,,,,Pasadoble
,,マンファス,ラストタイクーン,トライマイベスト
,,,,Mill Princess
,,,Pilot Bird,Blakeney
,,,,The Dancer
,ローズバド,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ロゼカラー,Shirley Heights,Mill Reef
,,,,Hardiemma
,,,ローザネイ,Lyphard
,,,,Riviere Doree
マリノアンチーク,アドマイヤムーン,エンドスウィープ,フォーティナイナー,Mr. Prospector
,,,,File
,,,Broom Dance,Dance Spell
,,,,Witching Hour
,,マイケイティーズ,サンデーサイレンス,Halo
,,,,Wishing Well
,,,ケイティーズファースト,Kris
,,,,Katies
,アンチークショップ,Fusaichi Pegasus,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Angel Fever,Danzig
,,,,Rowdy Angel
,,Antique Auction,Geiger Counter,Mr. Prospector
,,,,Thong
,,,オールドスタッフ,Irish River
,,,,アンティックヴァリュー
