キズナ,ディープインパクト,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ウインドインハーヘア,Alzao,Lyphard
,,,,Lady Rebecca
,,,Burghclere,Busted
,,,,Highclere
,キャットクイル,Storm Cat,Storm Bird,Northern Dancer
,,,,South Ocean
,,,Terlingua,Secretariat
,,,,Crimson Saint
,,Pacific Princess,Damascus,Sword Dancer
,,,,Kerala
,,,Fiji,Acropolis
,,,,Rififi
ディスイズザライフ,アグネスタキオン,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,アグネスフローラ,ロイヤルスキー,Raja Baba
,,,,Coz o'Nijinsky
,,,アグネスレディー,リマンド
,,,,イコマエイカン
,スターマイライフ,Storm Cat,Storm Bird,Northern Dancer
,,,,South Ocean
,,,Terlingua,Secretariat
,,,,Crimson Saint
,,Great Lady M.,Icecapade,Nearctic
,,,,Shenanigans
,,,Sovereign Lady,Young Emperor
,,,,Sweety Kid
