エスポワールシチー,ゴールドアリュール,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ニキーヤ,Nureyev,Northern Dancer
,,,,Special
,,,Reluctant Guest,Hostage
,,,,Vaguely Royal
,エミネントシチー,ブライアンズタイム,Roberto,Hail to Reason
,,,,Bramalea
,,,Kelley's Day,Graustark
,,,,Golden Trail
,,ヘップバーンシチー,ブレイヴェストローマン,Never Bend
,,,,Roman Song
,,,コンパルシチー,トラフィック
,,,,リンネス
デンジャラスゲーム,スタチューオブリバティ,Storm Cat,Storm Bird,Northern Dancer
,,,,South Ocean
,,,Terlingua,Secretariat
,,,,Crimson Saint
,,Charming Lassie,Seattle Slew,Bold Reasoning
,,,,My Charmer
,,,Lassie Dear,Buckpasser
,,,,Gay Missile
,ママラヴスマンボ,Kingmambo,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Miesque,Nureyev
,,,,Pasadoble
,,リフレ,Sadler's Wells,Northern Dancer
,,,,Fairy Bridge
,,,リフィーラス,Irish River
,,,,Play At Home
