フェノーメノ,ステイゴールド,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ゴールデンサッシュ,ディクタス,Sanctus
,,,,Doronic
,,,ダイナサッシュ,ノーザンテースト
,,,,ロイヤルサッシュ
,ディラローシェ,デインヒル,Danzig,Northern Dancer
,,,,Pas de Nom
,,,Razyana,His Majesty
,,,,Spring Adieu
,,Sea Port,Averof,Sing Sing
,,,,Argentina
,,,Anchor,Major Portion
,,,,Ripeck
カフェショコラ,Caerleon,Nijinsky,Northern Dancer,Nearctic
,,,,Natalma
,,,Flaming Page,Bull Page
,,,,Flaring Top
,,Foreseer,Round Table,Princequillo
,,,,Knights Daughter
,,,Regal Gleam,Hail to Reason
,,,,Miz Carol
,ミルド,Desert Wine,Damascus,Sword Dancer
,,,,Kerala
,,,Anne Campbell,Never Bend
,,,,Repercussion
,,Margie Belle,Vaguely Noble,ヴィエナ
,,,,Noble Lassie
,,,Margravine,Hail to Reason
,,,,Margarethen
