ヴァンセンヌ,ディープインパクト,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ウインドインハーヘア,Alzao,Lyphard
,,,,Lady Rebecca
,,,Burghclere,Busted
,,,,Highclere
,フラワーパーク,ニホンピロウイナー,スティールハート,Habitat
,,,,A. 1.
,,,ニホンピロエバート,チャイナロック
,,,,ライトフレーム
,,ノーザンフラワー,ノーザンテースト,Northern Dancer
,,,,Lady Victoria
,,,ファイアフラワー,Dike
,,,,Pascha
ヤマノシンデレラ,タイキシャトル,Devil's Bag,Halo,Hail to Reason
,,,,Cosmah
,,,Ballade,Herbager
,,,,Miss Swapsco
,,ウェルシュマフィン,Caerleon,Nijinsky
,,,,Foreseer
,,,Muffitys,Thatch
,,,,Contrail
,ジョイラックノート,サクラバクシンオー,サクラユタカオー,テスコボーイ
,,,,アンジェリカ
,,,サクラハゴロモ,ノーザンテースト
,,,,クリアアンバー
,,プリティラッキー,Shirley Heights,Mill Reef
,,,,Hardiemma
,,,The Dancer,Green Dancer
,,,,Khazaeen
