スクリーンヒーロー,グラスワンダー,Silver Hawk,Roberto,Hail to Reason
,,,,Bramalea
,,,Gris Vitesse,Amerigo
,,,,Matchiche
,,Ameriflora,Danzig,Northern Dancer
,,,,Pas de Nom
,,,Graceful Touch,His Majesty
,,,,Pi Phi Gal
,ランニングヒロイン,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ダイナアクトレス,ノーザンテースト,Northern Dancer
,,,,Lady Victoria
,,,モデルスポート,モデルフール
,,,,マジックゴデイス
メイマドンナ,シンボリクリスエス,Kris S.,Roberto,Hail to Reason
,,,,Bramalea
,,,Sharp Queen,Princequillo
,,,,Bridgework
,,Tee Kay,Gold Meridian,Seattle Slew
,,,,Queen Louie
,,,Tri Argo,Tri Jet
,,,,Hail Proudly
,ローズサッシュ,ドクターデヴィアス,Ahonoora,Lorenzaccio
,,,,Helen Nichols
,,,Rose of Jericho,Alleged
,,,,Rose Red
,,ゴールデンサッシュ,ディクタス,Sanctus
,,,,Doronic
,,,ダイナサッシュ,ノーザンテースト
,,,,ロイヤルサッシュ
