スクリーンヒーロー,グラスワンダー,Silver Hawk,Roberto,Hail to Reason
,,,,Bramalea
,,,Gris Vitesse,Amerigo
,,,,Matchiche
,,Ameriflora,Danzig,Northern Dancer
,,,,Pas de Nom
,,,Graceful Touch,His Majesty
,,,,Pi Phi Gal
,ランニングヒロイン,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ダイナアクトレス,ノーザンテースト,Northern Dancer
,,,,Lady Victoria
,,,モデルスポート,モデルフール
,,,,マジックゴデイス
ナムラクニヒメ,キンググローリアス,Naevus,Mr. Prospector,Raise a Native
,,,,Gold Digger
,,,Mudville,ボールドラツド
,,,,Batter Up
,,Glorious Natalie,Reflected Glory,Jester
,,,,Lysistrate
,,,Blue Eyed Blonde,The Pie King
,,,,Blue-Eyed Barbie
,ケイジョイナー,サドンソー,Northern Dancer,Nearctic
,,,,Natalma
,,,Lady Victoria,Victoria Park
,,,,Lady Angela
,,ヒゼンガール,ツイッグ,Hul a Hul
,,,,Top Twig
,,,ホースメンケイ,ムーティエ
,,,,ケイザクラ
