日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/07/15,大井,晴,9,C1三　四,"

",12,7,10, , ,取,"
吉井章
",54,ダ1200,稍,"

**

", , ,"

**

", ,35.5-37.0, ,計不,"

 
","


 
",マウントポジション, 
2021/07/02,大井,雨,9,C1二　三,"

",16,7,14,30.8,9,9,"
吉井章
",54,ダ1200,不,"

**

",1:15.0,1.9,"

**

",13-14,35.6-37.5,38.1,425(+7),"

 
","


 
",ラテリシウス, 
2021/06/07,大井,晴,10,こと座特別競走,"

",12,2,2,38.0,7,6,"
吉井章
",55,ダ1000,重,"

**

",1:00.9,0.5,"

**

",12-12,35.3-37.2,36.2,418(-4),"

 
","


 
",ケンリュウジョウ, 
2021/05/21,大井,曇,8,C1二　三,"

",14,6,10,141.2,13,9,"
吉井章
",54,ダ1200,不,"

**

",1:14.2,0.8,"

**

",13-13,35.3-38.1,36.4,422(-12),"

 
","


 
",キングオブヘヴン, 
2021/04/29,大井,雨,10,船橋にんじんJAいち,"

",15,1,1,147.6,12,11,"
吉井章
",54,ダ1200,重,"

**

",1:14.0,1.3,"

**

",13-13,35.0-37.7,37.7,434(+1),"

 
","


 
",グッドストーム, 
2021/04/12,大井,晴,9,かに座特別競走,"

",12,6,8,35.5,9,5,"
吉井章
",54,ダ1000,良,"

**

",1:01.5,1.3,"

**

",12-12,35.6-36.8,36.6,433(0),"

 
","


 
",スイスライツ,20.0
2021/03/26,大井,晴,8,C1一　二三,"

",13,7,10,132.0,12,11,"
吉井章
",54,ダ1200,良,"

**

",1:15.1,1.8,"

**

",8-9,35.2-38.1,39.1,433(+3),"

 
","


 
",アヴァンローブ, 
2021/03/12,大井,曇,7,C1一　二三,"

",16,4,8,227.1,13,12,"
藤本現暉
",54,ダ1200,良,"

**

",1:15.3,2.0,"

**

",16-16,35.6-37.7,38.0,430(-7),"

 
","


 
",サンドスピーダー, 
2020/12/31,大井,晴,9,ララベル賞,"

",16,3,5,33.9,11,12,"
吉井章
",53,ダ1200,良,"

**

",1:15.7,1.7,"

**

",8-8,35.3-38.7,39.1,437(+3),"

 
","


 
",フェアウィンド, 
2020/12/07,大井,晴,10,オリオン座特別競走,"

",11,7,8,9.5,4,4,"
吉井章
",54,ダ1000,良,"

**

",1:01.2,0.5,"

**

",8-8,35.8-37.3,37.0,434(-2),"

 
","


 
",チェリーブリーズ,39.0
2020/11/20,大井,曇,9,C1一　二三,"

",14,7,11,61.9,10,6,"
吉井章
",53,ダ1200,良,"

**

",1:14.5,0.5,"

**

",11-11,35.8-38.2,37.5,436(-3),"

 
","


 
",ネフェルリリー, 
2020/11/02,大井,雨,9,C1九　十,"

",14,3,3,31.3,8,1,"
吉井章
",53,ダ1200,良,"

**

",1:13.8,-0.2,"

**

",11-11,35.5-38.3,37.3,439(+8),"

 
","


 
",(クインズコースト),120.0
2020/10/06,大井,曇,8,農のあるまちねりま賞,"

",12,7,9,135.1,11,6,"
吉井章
",53,ダ1200,良,"

**

",1:14.7,1.0,"

**

",5-5,35.8-37.9,38.6,431(-2),"

 
","


 
",モンサンラファータ, 
2020/09/21,大井,晴,10,楽天競馬でポイントフ,"

",16,2,4,74.6,14,8,"
吉井章
",52,ダ1200,良,"

**

",1:15.3,0.9,"

**

",7-6,36.0-38.4,38.6,433(+5),"

 
","


 
",セイウンヒュージ, 
2020/09/09,大井,晴,9,C1四　五六,"

",12,6,8,96.3,9,9,"
西啓太
",53,ダ1400,稍,"

**

",1:29.8,2.1,"

**

",4-4-6,37.7-37.6,39.4,428(0),"

 
","


 
",バトルバーリライ, 
2020/08/16,大井,晴,8,夏だ大井だSPAT4,"

",11,1,1,71.8,10,6,"
櫻井光輔
",53,ダ1000,良,"

**

",1:01.1,1.3,"

**

",11-11,35.2-36.7,36.6,428(-2),"

 
","


 
",ファシナンテ, 
2020/07/16,川崎,曇,9,C1一　二三,"

",14,8,13,129.1,13,10,"
藤本現暉
",53,ダ1500,重,"

**

",1:39.6,2.4,"

**

",4-6-9-13,28.9-41.8,43.4,430(+3),"

 
","


 
",ストームドッグ, 
2020/06/10,川崎,晴,12,紫陽花特別,"

",14,1,1,110.3,11,10,"
藤本現暉
",52,ダ1500,良,"

**

",1:37.3,1.6,"

**

",3-3-6-7,28.7-40.5,41.7,427(+4),"

 
","


 
",ジオパークボス, 
2020/05/25,浦和,晴,6,若駒特別,"

",12,8,12,87.7,11,10,"
酒井忍
",54,ダ1500,良,"

**

",1:39.0,3.2,"

**

",7-10-8-11,31.3-38.4,40.9,423(-3),"

 
","


 
",キングキャヴィア, 
2020/05/14,川崎,晴,7,ブレッザ特別,"

",12,6,7,6.6,5,9,"
酒井忍
",54,ダ900,良,"

**

",0:56.0,0.9,"

**

",11-11,29.2-37.9,36.9,426(+12),"

 
","


 
",トゥーナノクターン, 
