日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/08,盛岡,曇,6,C2五組,"

",9,2,2,172.4,9,6,"
七夕裕次
",54,ダ1400,稍,"

**

",1:30.7,2.7,"

**

",5-7,0.0-38.1,39.8,449(+5),"

 
","


 
",エブリーエックス, 
2021/11/01,盛岡,晴,4,C2五組,"

",11,7,8,366.6,11,10,"
岩本怜
",56,ダ1200,稍,"

**

",1:17.7,2.6,"

**

",4-7,0.0-37.9,39.6,444(-2),"

 
","


 
",タビズキ, 
2021/10/24,盛岡,晴,5,C2五組,"

",11,8,11,448.5,11,8,"
岩本怜
",56,ダ1200,稍,"

**

",1:17.2,1.9,"

**

",4-7,0.0-39.0,39.8,446(-5),"

 
","


 
",ロフォーテン, 
2021/10/18,盛岡,曇,2,C2五組,"

",9,8,9,115.2,8,8,"
関本玲花
",53,ダ1200,重,"

**

",1:16.7,2.1,"

**

",4-7,0.0-37.7,39.5,451(-3),"

 
","


 
",リテラチュア, 
2021/10/04,盛岡,晴,5,C2四組,"

",11,2,2,401.3,11,10,"
岩本怜
",56,ダ1200,良,"

**

",1:17.3,4.3,"

**

",11-10,0.0-37.3,37.8,454(+7),"

 
","


 
",ペイシャムスビ, 
2021/09/27,盛岡,晴,6,C2五組,"

",9,7,7,291.7,9,6,"
岩本怜
",56,ダ1400,良,"

**

",1:31.1,2.1,"

**

",6-6,0.0-39.5,40.2,447(+1),"

 
","


 
",ラグランジア, 
2021/09/20,盛岡,晴,5,C2四組,"

",11,5,5,168.1,11,9,"
岩本怜
",56,ダ1200,稍,"

**

",1:17.1,1.8,"

**

",11-11,0.0-39.5,38.5,446(-5),"

 
","


 
",ルミナスアロー, 
2021/09/14,盛岡,曇,2,C2四組,"

",7,7,7,133.8,6,7,"
岩本怜
",56,ダ1400,良,"

**

",1:31.8,2.7,"

**

",5-7,0.0-39.6,41.5,451(+5),"

 
","


 
",ニシノブライアント, 
2021/09/07,盛岡,晴,3,C2四組,"

",11,3,3,163.9,11,9,"
岩本怜
",56,ダ1200,良,"

**

",1:18.2,2.2,"

**

",10-10,0.0-39.9,38.9,446(-13),"

 
","


 
",フォルラブリーナ, 
2021/08/14,佐賀,雨,4,C1ー11組,"

",0,3,3, , ,,"
岩永千明
",54,ダ1400,不,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2021/07/24,佐賀,晴,5,うまかつ.net賞,"

",10,4,4,36.4,9,10,"
岩永千明
",54,ダ1400,良,"

**

",1:35.5,2.8,"

**

",8-9-10-10,0.0-41.0,42.3,459(+1),"

 
","


 
",ペイシャレーサー, 
2021/07/03,佐賀,雨,5,うまかつ.net賞,"

",10,3,3,23.1,7,8,"
岩永千明
",54,ダ1300,稍,"

**

",1:27.0,2.4,"

**

",5-5-6-7,0.0-40.3,41.6,458(0),"

 
","


 
",キクノアーリー, 
2021/06/19,佐賀,晴,3,C1ー10組,"

",11,6,7,13.5,3,8,"
岩永千明
",54,ダ1400,不,"

**

",1:33.9,2.0,"

**

",4-3-4-7,0.0-39.8,41.1,458(0),"

 
","


 
",ハッピークラシック, 
2021/06/05,佐賀,曇,8,松風月賞,"

",9,3,3,21.9,7,7,"
岩永千明
",54,ダ1400,不,"

**

",1:32.4,1.3,"

**

",8-8-8-8,0.0-39.6,39.7,458(-1),"

 
","


 
",ヘルデンラウフ, 
2021/05/23,佐賀,晴,6,菖蒲月賞,"

",12,8,11,13.5,5,3,"
岩永千明
",54,ダ1400,稍,"

**

",1:32.3,0.7,"

**

",4-5-6-7,0.0-40.0,39.8,459(+2),"

 
","


 
",アイドンノー,5.4
2021/05/09,佐賀,晴,8,うまかつ.net賞,"

",12,6,8,91.9,10,9,"
岩永千明
",54,ダ1400,良,"

**

",1:32.4,1.0,"

**

",6-5-7-7,0.0-39.8,39.8,457(+7),"

 
","


 
",ゼットガンバー, 
2021/04/24,佐賀,晴,9,花残月賞,"

",10,2,2,30.8,6,9,"
岩永千明
",54,ダ1400,良,"

**

",1:33.6,2.0,"

**

",8-5-8-10,0.0-40.0,41.1,450(-8),"

 
","


 
",ダイフク, 
