日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/14,2福島4,晴,6,3歳以上1勝クラス,"

",13,2,2,24.6,10,7,"
亀田温心
",56,ダ2400,良,"

**

",2:37.5,1.6,"

**

",12-12-11-9,38.7-38.0,38.1,472(0),"

","



",リノユニヴァース, 
2021/10/30,5新潟7,晴,6,3歳以上1勝クラス,"

",12,2,2,16.9,7,6,"
亀田温心
",56,ダ2500,良,"

**

",2:43.4,0.8,"

**

",10-10-3-2,31.2-39.4,39.9,472(-4),"

","



",キングサーガ, 
2021/10/17,5新潟4,曇,4,3歳以上1勝クラス,"

",9,7,7,26.5,6,6,"
泉谷楓真
",56,ダ2500,不,"

**

",2:40.9,1.2,"

**

",6-4-5-5,31.5-37.5,38.2,476(+4),"

","


 
",サダムラピュタ, 
2021/09/04,4新潟7,雨,9,瓢湖特別(1勝クラス),"

",12,8,11,76.0,10,12,"
木幡巧也
",57,芝2200,稍,"

**

",2:17.5,2.2,"

**

",11-11-11-11,36.9-35.7,37.2,472(-2),"

","



",レヴェッツァ, 
2021/08/22,4新潟4,晴,12,3歳以上1勝クラス,"

",15,4,6,15.1,6,5,"
木幡巧也
",57,ダ1800,稍,"

**

",1:54.2,1.1,"

**

",14-14-5-5,35.9-39.6,40.2,474(-4),"

","


 
",エターナルボンド,76.0
2021/07/03,1福島1,曇,1,障害3歳以上未勝利,"

",14,4,5,7.2,4,6,"
石神深一
",60,障2750,良,"


 
",3:00.8,2.6,"


 
",11-10-9-7,106.0-37.9,13.1,478(+4),"

","


 
",ビレッジイーグル, 
2021/05/08,2新潟1,晴,4,障害4歳以上未勝利,"

",13,6,8,20.8,6,6,"
石神深一
",59,障2890,良,"


 
",3:13.3,1.0,"


 
",11-10-9-9,108.0-38.5,13.4,474(-4),"

","


 
",アーバンキッド, 
2020/09/21,4中山5,曇,6,3歳以上1勝クラス,"

",11,1,1,29.0,10,4,"
武藤雅
",54,ダ2400,良,"

**

",2:38.1,0.6,"

**

",11-11-2-2,38.9-39.4,39.9,478(+4),"

","


 
",リュードマン,110.0
2020/09/05,3新潟7,晴,6,3歳未勝利,"

",18,6,12,16.6,8,11,"
Ｍ．デム
",56,芝2000,良,"

**

",2:03.3,1.0,"

**

",15-15-12-12,35.4-37.5,37.4,474(-4),"

","


 
",サクラヴァルール, 
2020/08/22,3新潟3,晴,7,3歳未勝利,"

",18,6,12,24.3,7,6,"
岩田康誠
",56,芝2400,良,"

**

",2:28.1,1.2,"

**

",16-17-18-18,35.7-36.8,36.6,478(+12),"

","


 
",ベデザンジュ, 
2020/07/11,2福島3,曇,4,3歳未勝利,"

",16,6,11,12.0,6,12,"
Ｍ．デム
",56,芝2600,稍,"

**

",2:45.6,2.3,"

**

",10-10-4-7,36.5-38.1,40.1,466(-2),"

","



",エクセレントラン, 
2020/07/04,2福島1,曇,7,3歳未勝利,"

",16,5,9,10.7,4,13,"
武藤雅
",56,芝2000,重,"

**

",2:04.5,2.0,"

**

",13-13-12-13,34.9-36.0,36.7,468(-4),"

","


 
",ステラドーロ, 
2020/06/07,3東京2,晴,4,3歳未勝利,"

",17,7,13,7.7,4,4,"
川田将雅
",56,芝2400,稍,"

**

",2:27.0,0.8,"

**

",11-12-12-12,36.6-36.3,36.2,472(-4),"

","


 
",エドノフェリーチェ,77.0
2020/05/24,2東京10,晴,3,3歳未勝利,"

",15,8,15,4.0,3,6,"
レーン
",56,芝2000,良,"

**

",2:00.5,0.7,"

**

",10-11-11,35.5-35.4,34.7,476(+6),"

","


 
",アイブランコ, 
2020/05/03,2東京4,晴,5,3歳未勝利,"

",11,5,5,6.9,4,3,"
ヒューイ
",56,芝2000,良,"

**

",2:02.1,0.1,"

**

",4-3-3,37.5-34.1,33.8,470(+2),"

","


 
",レベンディス,130.0
2020/04/05,3中山4,曇,5,3歳未勝利,"

",18,3,6,5.1,2,4,"
田辺裕信
",56,芝2200,良,"

**

",2:16.8,0.4,"

**

",3-3-3-3,37.4-37.4,37.6,468(-10),"

","


 
",アルディエンテ,77.0
2020/02/08,1東京3,晴,6,3歳未勝利,"

",14,4,7,5.2,2,8,"
柴田善臣
",56,芝2400,良,"

**

",2:29.1,1.9,"

**

",10-11-11-10,37.2-34.3,35.5,478(-2),"

","



",エターナルボンド, 
2020/01/25,1中山8,曇,6,3歳新馬,"

",16,8,15,14.8,7,3,"
柴田善臣
",56,芝2000,良,"

**

",2:08.5,0.2,"

**

",13-13-10-10,40.6-35.8,34.8,480(0),"

","



",イマジナリーライン,150.0
