日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/11,川崎,晴,11,生田OP(OP),"

",13,7,11,51.9,9,12,"
和田譲治
",53,ダ2000,稍,"

**

",2:13.5,4.2,"

**

",7-7-9-13,37.9-38.8,41.1,442(-3),"

 
","


 
",ハイランドピーク, 
2021/10/07,大井,曇,11,レディスプレリュード(G2),"

",10,4,4,147.4,9,9,"
和田譲治
",55,ダ1800,良,"

**

",1:55.2,2.6,"

**

",8-7-8-10,38.5-36.4,38.0,445(+1),"

 
","


 
",レーヌブランシュ, 
2021/07/20,門別,晴,12,ノースクイーンC(G),"

",12,5,7,8.0,5,1,"
松井伸也
",56,ダ1800,良,"

**

",1:57.0,0.0,"

**

",3-3-3-2,0.0-39.8,39.6,444(-5),"

 
","


 
",(ネーロルチェンテ),500.0
2021/07/15,門別,晴,12,ノースクイーンC(G),"

",0,1,1, , ,,"
松井伸也
",56,ダ1800,良,"

**

", , ,"

**

", , , ,438(-11),"

 
","


 
", , 
2021/06/18,川崎,晴,11,中原OP(OP),"

",11,2,2,42.7,10,10,"
伊藤裕人
",53,ダ2000,重,"

**

",2:14.1,4.2,"

**

",4-4-10-11,36.9-39.8,43.0,449(+3),"

 
","


 
",フレッチャビアンカ, 
2021/05/13,浦和,雨,11,エメラルド特別,"

",12,1,1,8.5,5,5,"
伊藤裕人
",55,ダ2000,重,"

**

",2:09.8,0.6,"

**

",5-5-8-7,37.6-39.5,39.4,446(-5),"

 
","


 
",ホワイトヘッド,35.0
2021/01/22,大井,晴,11,ジャニュアリー賞競走,"

",16,1,2,7.2,4,10,"
服部茂史
",55,ダ2000,良,"

**

",2:08.7,1.6,"

**

",6-6-7-6,36.2-40.5,41.4,451(+8),"

 
","


 
",マイネルアンファン, 
2020/12/15,川崎,晴,11,マジェスティックチャ,"

",12,2,2,7.3,4,2,"
服部茂史
",55,ダ2100,良,"

**

",2:19.4,0.1,"

**

",4-4-4-3,32.1-39.9,39.5,443(-9),"

 
","


 
",シャイニングアカリ,210.0
2020/11/11,川崎,晴,11,ロジータ記念(G),"

",14,6,9,37.7,7,3,"
伊藤裕人
",54,ダ2100,良,"

**

",2:19.7,1.5,"

**

",11-11-10-8,31.5-39.2,40.0,452(-4),"

 
","


 
",ルイドフィーネ,440.0
2020/10/15,川崎,曇,11,サルビアC(OP),"

",14,8,14,57.6,8,2,"
伊藤裕人
",55,ダ2000,重,"

**

",2:12.2,0.3,"

**

",6-6-5-4,38.0-41.0,40.2,456(+5),"

 
","


 
",ヒキュウ,175.0
2020/09/16,川崎,曇,11,戸塚記念(G),"

",14,6,9,194.0,12,13,"
伊藤裕人
",54,ダ2100,稍,"

**

",2:20.6,3.7,"

**

",11-11-14-13,28.7-42.4,42.2,451(+6),"

 
","


 
",ティーズダンク, 
2020/08/10,川崎,晴,11,橘OP(OP),"

",9,5,5,27.7,7,5,"
町田直希
",52,ダ1500,良,"

**

",1:34.2,1.4,"

**

",2-2-3-4,28.4-39.4,40.4,445(-5),"

 
","


 
",ブラックジョー,50.0
2020/07/23,浦和,雨,11,プラチナC(G),"

",11,5,5,108.9,11,8,"
山崎誠士
",53,ダ1400,不,"

**

",1:28.1,2.0,"

**

",8-8-9-10,35.1-38.2,38.2,450(-3),"

 
","


 
",ベストマッチョ, 
2020/06/23,大井,曇,11,優駿スプリント競走(G),"

",16,2,3,39.8,11,14,"
山崎誠士
",55,ダ1200,不,"

**

",1:14.4,1.9,"

**

",13-13,34.5-38.0,38.3,453(+18),"

 
","


 
",カプリフレイバー, 
2020/02/19,浦和,晴,11,ユングフラウ賞(G),"

",12,4,4,25.9,6,6,"
山崎誠士
",56,ダ1400,良,"

**

",1:30.0,1.8,"

**

",12-11-11-10,36.0-39.5,39.0,435(-2),"

 
","


 
",レイチェルウーズ, 
2019/12/31,大井,晴,10,東京2歳優駿牝馬競走(G),"

",16,7,13,16.2,5,7,"
服部茂史
",54,ダ1600,稍,"

**

",1:46.3,2.8,"

**

",12-12-11-8,36.4-42.2,43.4,437(-13),"

 
","


 
",レイチェルウーズ, 
2019/10/10,門別,晴,11,エーデルワイス賞(G3),"

",15,8,14,26.3,7,1,"
服部茂史
",54,ダ1200,重,"

**

",1:12.3,-0.1,"

**

",8-5,0.0-38.4,37.5,450(+6),"

 
","


 
",(アザワク),"2,000.0"
2019/08/29,門別,曇,12,リリーカップ〔H3〕(G),"

",13,5,7,4.7,3,7,"
服部茂史
",54,ダ1200,重,"

**

",1:14.0,1.5,"

**

",11-10,0.0-37.6,36.9,444(-4),"

 
","


 
",プリモジョーカー, 
2019/08/15,門別,曇,12,フルールカップ〔H3(G),"

",11,6,7,2.2,1,1,"
服部茂史
",54,ダ1000,稍,"

**

",1:00.4,-0.3,"

**

",1-1,0.0-37.2,37.2,448(0),"

 
","


 
",(レインズパワー),250.0
2019/07/17,門別,曇,7,2歳OP(OP),"

",7,1,1,1.4,1,1,"
服部茂史
",54,ダ1000,重,"

**

",1:00.6,-0.2,"

**

",2-4,0.0-37.2,36.8,448(0),"

 
","


 
",(マナモクプニ),70.0
2019/06/27,門別,曇,12,栄冠賞〔H2〕(G),"

",11,8,11,7.5,4,3,"
服部茂史
",54,ダ1200,良,"

**

",1:14.7,0.3,"

**

",3-3,0.0-38.5,38.7,448(-6),"

 
","


 
",バブルガムダンサー,45.0
2019/06/06,門別,曇,10,JRA認定ウィナーズ(OP),"

",7,5,5,1.9,1,5,"
服部茂史
",54,ダ1200,稍,"

**

",1:15.6,0.5,"

**

",1-1,0.0-39.7,40.2,454(+14),"

 
","


 
",プリモジョーカー,10.0
