日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2022/01/19,姫路,晴,2,C3二,"

",10,6,6,169.7,7,5,"
寺地誠一
",54,ダ1400,良,"

**

",1:35.6,0.9,"

**

",5-5-4-3,0.0-39.5,40.0,438(+3),"

 
","


 
",オーマイリーベ,5.0
2021/12/31,園田,晴,1,C3二,"

",10,8,9,17.3,5,4,"
寺地誠一
",54,ダ1400,良,"

**

",1:35.8,0.6,"

**

",5-4-5-4,0.0-40.1,40.3,435(+4),"

 
","


 
",サンデージュピター,7.5
2021/12/17,園田,曇,3,C3二,"

",9,7,7,43.0,7,7,"
寺地誠一
",54,ダ1400,不,"

**

",1:34.5,3.9,"

**

",9-9-6-6,0.0-38.1,40.9,431(+2),"

 
","


 
",デライーガー, 
2021/11/30,園田,晴,2,C3三,"

",10,2,2,23.4,7,5,"
寺地誠一
",54,ダ1400,良,"

**

",1:35.7,1.1,"

**

",6-6-6-6,0.0-41.6,42.1,429(-2),"

 
","


 
",ヨクジョウ,5.0
2021/11/09,園田,雨,3,C3三,"

",10,5,5,8.5,5,4,"
寺地誠一
",54,ダ1400,重,"

**

",1:38.7,0.9,"

**

",6-6-2-2,0.0-40.3,41.2,431(+3),"

 
","


 
",デラウェア,7.5
2021/10/20,園田,晴,1,C3二,"

",12,6,7,12.7,6,5,"
寺地誠一
",54,ダ1400,良,"

**

",1:36.1,0.4,"

**

",7-7-7-6,0.0-42.4,42.0,428(+2),"

 
","


 
",ブレイリーマックス,5.0
2021/10/01,園田,曇,3,C3二,"

",12,6,7,36.4,7,4,"
寺地誠一
",54,ダ1400,良,"

**

",1:35.1,0.4,"

**

",10-10-9-7,0.0-40.5,39.9,426(-1),"

 
","


 
",モルドワイン,7.5
2021/09/16,園田,曇,4,C3二,"

",10,5,5,57.3,10,8,"
松本幸祐
",54,ダ1400,稍,"

**

",1:34.5,1.5,"

**

",7-7-7-9,0.0-40.4,41.4,427(+1),"

 
","


 
",ヒミングレーヴァ, 
2021/08/26,園田,曇,1,C3二,"

",10,7,8,12.8,5,3,"
松本幸祐
",54,ダ1400,良,"

**

",1:34.6,0.6,"

**

",4-4-5-5,0.0-40.3,40.6,426(0),"

 
","


 
",ランスオブマインド,12.5
2021/08/13,園田,雨,4,C3二,"

",10,2,2,138.6,10,8,"
松本幸祐
",54,ダ1400,不,"

**

",1:36.2,1.9,"

**

",10-9-9-7,0.0-42.2,42.3,426(-8),"

 
","


 
",マイディスティニー, 
2021/07/28,園田,曇,2,C3三,"

",10,6,6,15.6,6,5,"
寺地誠一
",54,ダ1400,良,"

**

",1:35.2,0.7,"

**

",7-6-7-5,0.0-40.0,40.2,434(0),"

 
","


 
",リヴォルバー,5.0
2021/07/16,園田,曇,2,C3四,"

",10,8,9,6.7,3,3,"
寺地誠一
",54,ダ1400,重,"

**

",1:35.4,1.4,"

**

",3-3-3-3,0.0-40.2,41.3,434(+5),"

 
","


 
",ヒテンハーバー,12.5
2021/06/23,園田,晴,4,C3一,"

",10,4,4,40.2,8,5,"
寺地誠一
",54,ダ1400,良,"

**

",1:34.0,2.2,"

**

",6-7-5-4,0.0-39.4,40.6,429(-1),"

 
","


 
",ローレルジェイド,5.0
2021/06/11,園田,晴,3,C3二,"

",10,4,4,18.2,5,6,"
寺地誠一
",54,ダ1400,良,"

**

",1:34.7,1.2,"

**

",8-9-9-7,0.0-39.7,40.0,430(-6),"

 
","


 
",メイショウクダン, 
2021/05/26,園田,曇,2,C3三,"

",10,1,1,18.8,6,6,"
寺地誠一
",54,ダ1400,良,"

**

",1:35.5,0.3,"

**

",7-7-8-6,0.0-42.1,41.5,436(-1),"

 
","


 
",ウチュウセンカン, 
