日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2020/12/23,金沢,曇,1,C27,"

",12,1,1,134.6,10,12,"
魚住謙心
",52,ダ1400,不,"

**

",1:36.0,3.8,"

**

",9-8-12-12,0.0-40.8,42.1,481(+6),"

 
","


 
",スマッシュパワー, 
2020/12/15,金沢,曇,2,C28,"

",12,5,5,272.4,12,9,"
魚住謙心
",52,ダ1500,不,"

**

",1:44.2,3.9,"

**

",9-9-9-9,0.0-41.8,41.9,475(-5),"

 
","


 
",クロスラミナ, 
2020/12/08,金沢,雨,3,みんなのアイドル★健,"

",10,4,4,110.1,9,10,"
沖静男
",54,ダ1500,不,"

**

",1:44.9,4.7,"

**

",10-10-10-10,0.0-42.5,43.0,480(-6),"

 
","


 
",ブノワデラダンス, 
2020/11/17,金沢,晴,3,C216,"

",9,4,4,180.6,9,8,"
沖静男
",54,ダ1400,良,"

**

",1:37.2,3.1,"

**

",8-8-8-8,0.0-41.8,42.1,486(+6),"

 
","


 
",イコロチャン, 
2020/11/01,金沢,曇,4,C212,"

",9,4,4,159.7,7,9,"
沖静男
",54,ダ1500,良,"

**

",1:43.6,4.9,"

**

",9-9-9-9,0.0-40.3,42.6,480(+2),"

 
","


 
",エルモアットーレ, 
2020/10/20,金沢,晴,1,C211,"

",10,1,1,245.9,8,9,"
沖静男
",54,ダ1400,良,"

**

",1:38.1,6.4,"

**

",8-9-10-10,0.0-39.0,43.5,478(-2),"

 
","


 
",チェルビックヒム, 
2020/09/20,金沢,晴,5,アスター賞,"

",10,8,9,58.7,5,6,"
沖静男
",54,ダ1500,良,"

**

",1:42.9,4.3,"

**

",8-9-8-9,0.0-39.8,41.4,480(+4),"

 
","


 
",ベルザロイヤル, 
2020/09/08,金沢,晴,6,3歳B　4,"

",9,7,7,79.9,8,5,"
沖静男
",54,ダ1500,良,"

**

",1:42.3,2.7,"

**

",4-4-6-6,0.0-40.8,42.3,476(+1),"

 
","


 
",ヴォロンティエ,2.1
2020/08/25,金沢,晴,5,3歳B　5,"

",9,3,3,124.5,8,7,"
沖静男
",54,ダ1500,良,"

**

",1:41.2,1.6,"

**

",4-3-5-5,0.0-39.9,40.9,475(+6),"

 
","


 
",デルマターコイズ, 
2020/08/11,金沢,晴,5,3歳B　5,"

",10,1,1,107.7,8,6,"
沖静男
",54,ダ1500,良,"

**

",1:41.3,2.3,"

**

",3-2-5-6,0.0-39.9,42.0,469(-5),"

 
","


 
",サーブルルミエール, 
