日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/01/26,川崎,晴,6,C1四　五六,"

",8,6,6,75.4,7,8,"
伊藤裕人
",54,ダ1400,重,"

**

",1:35.9,2.7,"

**

",6-7-6-8,41.3-39.2,41.0,470(-3),"

 
","


 
",グローリアスレゴン, 
2021/01/01,川崎,晴,11,迎春賞,"

",12,5,5,185.3,9,5,"
伊藤裕人
",54,ダ1400,良,"

**

",1:31.9,1.2,"

**

",9-10-10-8,38.8-39.9,39.6,473(+1),"

 
","


 
",ラストブラッサム,14.4
2020/12/14,川崎,曇,8,C1七　八,"

",12,8,12,38.0,9,10,"
川島正太
",54,ダ1400,良,"

**

",1:33.8,3.1,"

**

",6-7-7-10,38.9-39.9,42.2,472(0),"

 
","


 
",シークザトゥルース, 
2020/11/11,川崎,晴,7,C1四　五六,"

",12,5,5,132.6,11,7,"
川島正太
",54,ダ1400,良,"

**

",1:31.6,1.1,"

**

",6-10-11-10,38.1-40.1,40.1,472(-2),"

 
","


 
",ヴィオリーナ, 
2020/10/11,川崎,曇,5,C1七　八,"

",11,7,8,37.6,9,6,"
川島正太
",54,ダ1400,重,"

**

",1:32.5,0.9,"

**

",9-9-6-6,38.5-41.2,41.1,474(-8),"

 
","


 
",ダイヤモンドベガ, 
2020/09/15,川崎,雨,8,C1七　八,"

",12,7,10,22.2,10,9,"
中島良美
",49,ダ1400,重,"

**

",1:33.1,1.4,"

**

",4-5-5-11,38.4-41.0,41.6,482(+1),"

 
","


 
",オスティリオ, 
2020/09/02,川崎,曇,8,ペリドット特別,"

",11,4,4,33.9,7,3,"
中島良美
",50,ダ1400,重,"

**

",1:31.5,2.1,"

**

",3-3-4-6,38.4-38.9,40.5,481(+6),"

 
","


 
",マイメロディ,62.5
2020/08/25,川崎, ,8,ペリドットフラワー賞,"

",0,7,10, , ,,"
川島正太
",54,ダ1400,,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2020/08/11,川崎,晴,7,仏法僧特別,"

",13,7,10,198.7,12,8,"
川島正太
",54,ダ1600,良,"

**

",1:47.7,3.4,"

**

",4-3-3-6,36.5-41.3,44.3,475(+9),"

 
","


 
",ジェイケイエピファ, 
2020/07/23,浦和,雨,6,特選,"

",12,6,7,124.1,8,10,"
川島正太
",54,ダ1500,不,"

**

",1:39.7,3.5,"

**

",1-2-3-7,31.6-38.2,41.6,466(-8),"

 
","


 
",カミノアカネ, 
