日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/18,名古屋,晴,5,C10組,"

",11,5,5,1.6,1,1,"
丸野勝虎
",56,ダ1400,良,"

**

",1:32.6,-0.3,"

**

",3-3-3,0.0-39.7,39.3,490(-3),"

 
","


 
",(テイエムユキマイ),32.0
2021/11/04,名古屋,晴,5,C11組,"

",10,4,4,4.5,2,3,"
丸野勝虎
",56,ダ1400,良,"

**

",1:32.9,1.6,"

**

",7-7-8,0.0-38.8,39.5,493(+4),"

 
","


 
",リツィタル,5.8
2021/10/22,名古屋,晴,6,C11組,"

",11,5,5,4.7,3,3,"
村上弘樹
",56,ダ1400,良,"

**

",1:32.1,1.3,"

**

",5-5-3,0.0-39.3,39.6,489(+1),"

 
","


 
",ハナハナ,5.8
2021/10/14,名古屋,晴,7,C11組,"

",11,2,2,6.9,3,4,"
渡辺竜也
",56,ダ1400,稍,"

**

",1:32.1,1.0,"

**

",5-5-5,0.0-39.4,39.2,488(-7),"

 
","


 
",マハラジャゴールド,3.8
2021/09/28,名古屋,晴,4,南里家桑野家結婚記念,"

",11,8,10,3.7,1,2,"
村上弘樹
",56,ダ1400,重,"

**

",1:33.5,0.5,"

**

",6-6-2,0.0-40.4,40.0,495(+3),"

 
","


 
",ゴールドポケット,10.2
2021/09/15,名古屋,晴,6,新井貴博生誕記念,"

",10,1,1,4.2,2,8,"
村上弘樹
",56,ダ1400,稍,"

**

",1:33.7,1.4,"

**

",9-10-9,0.0-39.4,39.5,492(+3),"

 
","


 
",フェアリープール, 
2021/09/01,名古屋,晴,5,C10組,"

",11,7,8,4.1,2,7,"
村上弘樹
",56,ダ1400,良,"

**

",1:33.5,2.1,"

**

",9-9-10,0.0-39.2,39.9,489(+8),"

 
","


 
",シゲルタイヨウ, 
2021/05/05,名古屋,雨,3,C13組,"

",11,5,5,3.5,2,2,"
村上弘樹
",56,ダ1400,稍,"

**

",1:31.7,1.1,"

**

",9-4-2,0.0-39.0,39.7,481(+1),"

 
","


 
",クワトロチェント,10.2
2021/04/21,名古屋,晴,6,C14組,"

",11,3,3,1.3,1,3,"
村上弘樹
",56,ダ1400,良,"

**

",1:32.9,0.7,"

**

",5-7-7,0.0-39.1,39.1,480(+3),"

 
","


 
",テイエムサンドリア,5.8
2021/04/07,名古屋,晴,6,C15組,"

",12,8,11,3.3,2,2,"
村上弘樹
",56,ダ1400,重,"

**

",1:31.1,0.5,"

**

",4-2-2,0.0-38.5,38.7,477(0),"

 
","


 
",ツェレトナー,10.2
2021/03/24,名古屋,晴,5,C13組,"

",11,6,6,3.6,2,2,"
村上弘樹
",56,ダ1400,稍,"

**

",1:32.2,0.5,"

**

",6-6-5,0.0-38.9,38.8,477(+1),"

 
","


 
",マイネルグランサム,9.6
2021/03/10,名古屋,晴,6,C14組,"

",10,1,1,4.0,2,3,"
村上弘樹
",56,ダ1400,稍,"

**

",1:32.4,0.5,"

**

",9-10-9,0.0-39.3,38.3,476(-2),"

 
","


 
",シンゼンビクトリー,5.4
2021/02/10,名古屋,晴,3,C16組,"

",9,4,4,3.2,1,3,"
村上弘樹
",56,ダ1400,良,"

**

",1:32.6,0.3,"

**

",5-6-3,0.0-40.5,40.3,478(-3),"

 
","


 
",キタノタカワシ,5.4
2021/01/27,名古屋,晴,4,C16組,"

",11,4,4,5.6,3,2,"
村上弘樹
",56,ダ1400,不,"

**

",1:31.2,0.1,"

**

",8-7-7,0.0-40.7,39.8,481(-3),"

 
","


 
",ホウオウガルーダ,9.6
