日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/03,門別,晴,6,レックススタッド特別,"

",12,6,8,355.4,11,12,"
小野楓馬
",54,ダ1200,重,"

**

",1:15.9,2.7,"

**

",9-12,0.0-37.5,38.8,420(-2),"

 
","


 
",ビービーキング, 
2021/10/28,門別,曇,9,うらかわ優駿ビレッジ,"

",9,7,7,296.9,9,6,"
亀井洋司
",54,ダ1200,重,"

**

",1:15.6,1.8,"

**

",8-8,0.0-37.6,38.6,422(+6),"

 
","


 
",カネトシディーバ, 
2021/10/14,門別,曇,5,3歳以上C4ー3,"

",8,1,1,48.4,4,7,"
小野楓馬
",54,ダ1700,重,"

**

",1:52.4,3.6,"

**

",5-3-5-4,0.0-39.7,42.4,416(-6),"

 
","


 
",ウインモリオン, 
2021/09/30,門別,雨,8,3歳以上C4ー2,"

",10,3,3,85.3,7,9,"
石川倭
",54,ダ1200,不,"

**

",1:15.8,2.1,"

**

",6-8,0.0-38.0,39.1,422(+2),"

 
","


 
",バイタライズ, 
2021/09/16,門別,曇,6,3歳以上C4ー2,"

",12,8,11,21.6,6,7,"
石川倭
",54,ダ1000,良,"

**

",1:04.0,0.9,"

**

",8-8,0.0-39.5,38.9,420(+8),"

 
","


 
",ゴールデンマリア, 
2021/09/02,門別,晴,5,3歳以上C4ー3,"

",9,2,2,106.7,8,7,"
石川倭
",54,ダ1600,良,"

**

",1:46.9,3.0,"

**

",4-5-5-6,0.0-40.0,41.5,412(+2),"

 
","


 
",アヴァンツァーレ, 
2021/08/19,門別,晴,4,3歳以上C4ー3,"

",7,3,3,38.0,6,7,"
松井伸也
",54,ダ1700,重,"

**

",1:54.3,1.4,"

**

",1-3-4-4,0.0-42.0,42.8,410(-2),"

 
","


 
",ペイシャセイント, 
2021/08/05,門別,晴,6,日高町「ひだか樹魂祭,"

",7,4,4,60.2,5,7,"
松井伸也
",54,ダ1600,良,"

**

",1:51.8,3.9,"

**

",3-3-5-7,0.0-43.9,46.1,412(0),"

 
","


 
",リーガルチェック, 
2021/07/22,門別,曇,4,フタップの滝賞,"

",12,7,9,35.4,7,5,"
松井伸也
",54,ダ1700,良,"

**

",1:54.5,1.4,"

**

",3-3-3-2,0.0-41.3,42.7,412(+2),"

 
","


 
",パワースカイ,2.1
2021/07/08,門別,曇,7,3歳以上C4ー3,"

",12,8,12,183.4,11,5,"
小野楓馬
",54,ダ1700,重,"

**

",1:49.7,1.8,"

**

",10-10-9-7,0.0-39.3,39.5,410(-4),"

 
","


 
",ギャラントマナー,2.1
