日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2020/06/09,門別,晴,2,3歳以上C4ー9,"

",11,7,8,60.3,7,7,"
小野楓馬
",53,ダ1000,良,"

**

",1:06.2,3.1,"

**

",6-6,0.0-38.2,40.2,412(+6),"

 
","


 
",ビービーライジング, 
2020/05/27,門別,曇,1,3歳条件未勝利(未勝利),"

",8,7,7,13.4,3,4,"
小野楓馬
",53,ダ1000,稍,"

**

",1:05.3,2.3,"

**

",4-5,0.0-38.5,39.6,406(-6),"

 
","


 
",スティールピクシー,4.2
2020/05/13,門別,曇,1,3歳条件未勝利(未勝利),"

",7,5,5,9.1,4,6,"
小野楓馬
",53,ダ1000,良,"

**

",1:05.2,1.2,"

**

",6-5,0.0-39.6,39.5,412(+6),"

 
","


 
",トーアノムスメ, 
2020/04/28,門別,雨,1,3歳条件未勝利(未勝利),"

",9,8,9,13.5,5,8,"
小野楓馬
",52,ダ1000,稍,"

**

",1:05.6,3.0,"

**

",4-7,0.0-37.9,40.3,406(-8),"

 
","


 
",ナオラモーヌ, 
2020/03/31,園田,曇,2,3歳C2二,"

",11,7,8,11.5,4,9,"
石堂響
",53,ダ1400,稍,"

**

",1:35.1,5.0,"

**

",6-6-7-8,0.0-39.5,42.5,414(0),"

 
","


 
",エイシンアーシラト, 
2020/03/11,園田,晴,1,3歳C2,"

",9,7,7,3.6,3,5,"
亀田温心
",51,ダ1400,不,"

**

",1:30.9,1.9,"

**

",2-2-2-3,0.0-38.2,39.9,414(+7),"

 
","


 
",エイシンタイマー,3.2
2020/02/24,園田,晴,2,3歳C2,"

",7,1,1,5.3,2,3,"
石堂響
",53,ダ1400,稍,"

**

",1:35.4,1.8,"

**

",1-1-1-2,0.0-39.9,41.7,407(-7),"

 
","


 
",エキゾチックルナ,5.6
2020/02/11,園田,晴,2,3歳C2,"

",7,4,4,4.2,2,3,"
長谷部駿
",53,ダ1400,良,"

**

",1:36.6,1.2,"

**

",2-2-2-3,0.0-39.5,40.7,414(0),"

 
","


 
",ワールドイマージン,5.6
2020/01/29,姫路,晴,2,3歳C2,"

",8,4,4,67.6,7,2,"
石堂響
",53,ダ1400,不,"

**

",1:36.3,0.2,"

**

",1-1-1-1,0.0-39.7,39.9,414(+6),"

 
","


 
",ジャンボリー,11.2
2020/01/16,姫路,晴,2,3歳C2,"

",7,2,2,90.5,7,7,"
石堂響
",53,ダ800,良,"

**

",0:53.4,1.7,"

**

",6-6,0.0-37.7,38.8,408(+1),"

 
","


 
",オタンデュレーヴ, 
2020/01/02,園田,晴,2,3歳未勝利二,"

",9,3,3,86.2,8,8,"
石堂響
",53,ダ1230,重,"

**

",1:21.9,1.2,"

**

",7-7-8-8,0.0-38.7,39.3,407(-6),"

 
","


 
",マグナジャパン, 
2019/12/26,園田,雨,2,2歳未勝利二,"

",10,6,6,176.1,9,9,"
石堂響
",53,ダ1400,重,"

**

",1:36.4,2.1,"

**

",2-2-6-7,0.0-40.2,42.1,413(+8),"

 
","


 
",コルテーゼ, 
2019/12/03,園田,曇,2,2歳未勝利二,"

",12,3,3,178.0,11,8,"
長谷部駿
",53,ダ1400,稍,"

**

",1:36.2,2.6,"

**

",9-10-10-10,0.0-39.8,41.2,405(-3),"

 
","


 
",ゼットハクセン, 
2019/11/13,園田,晴,2,2歳未勝利二,"

",9,4,4,291.6,9,9,"
石堂響
",53,ダ1230,良,"

**

",1:23.8,1.8,"

**

",9-9-9-9,0.0-41.0,41.1,408(+3),"

 
","


 
",ハタノフリージア, 
2019/10/30,園田,晴,2,2歳未勝利二,"

",12,5,6,98.1,10,11,"
中田貴士
",54,ダ1230,稍,"

**

",1:23.3,3.0,"

**

",4-4-6-7,0.0-38.1,40.6,405(+5),"

 
","


 
",フランベルク, 
2019/09/12,門別,晴,1,ホクレンSS賞(未勝利),"

",8,8,8,52.4,6,8,"
阪野学
",54,ダ1000,重,"

**

",1:06.0,3.2,"

**

",6-7,0.0-37.8,40.1,400(0),"

 
","


 
",ボーイッシュガール, 
2019/08/28,門別,雨,5,JRA認定フレッシュ(新馬),"

",7,3,3,22.5,6,6,"
阪野学
",54,ダ1000,稍,"

**

",1:05.5,5.3,"

**

",6-6,0.0-36.4,40.0,400(0),"

 
","


 
",クモキリ, 
