日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/02,門別,雨,10,由仁町由栗いもフェス,"

",10,7,7,83.5,9,6,"
小野楓馬
",54,ダ1200,重,"

**

",1:14.9,1.6,"

**

",5-5,0.0-37.8,38.6,436(+4),"

 
","


 
",ルルローズ, 
2021/10/19,門別,曇,9,3歳以上C2ー2C3,"

",12,4,4,7.2,4,6,"
小野楓馬
",54,ダ1000,不,"

**

",1:00.9,0.7,"

**

",5-5,0.0-36.8,36.8,432(-2),"

 
","


 
",ゴールデンマリア, 
2021/10/05,門別,雨,8,ヒャクジツコウ特別,"

",11,1,1,67.8,5,3,"
石川倭
",54,ダ1000,不,"

**

",1:01.2,0.2,"

**

",7-5,0.0-37.5,36.6,434(-6),"

 
","


 
",ボンディングタイム,9.5
2021/09/21,門別,曇,10,JA門別馬舞米特別,"

",11,4,4,159.9,8,4,"
桑村真明
",54,ダ1000,重,"

**

",1:02.6,0.8,"

**

",2-3,0.0-37.7,38.1,440(+6),"

 
","


 
",ピュアカガヤキ,6.3
2021/09/07,門別,晴,7,リコリス特別,"

",10,1,1,21.9,5,7,"
桑村真明
",54,ダ1000,重,"

**

",1:02.1,1.6,"

**

",5-6,0.0-37.2,37.6,434(0),"

 
","


 
",ゴールドサブリナ, 
2021/08/24,門別,曇,10,アルーダ日高西部特別,"

",11,7,9,30.1,6,6,"
桑村真明
",54,ダ1000,不,"

**

",1:01.5,2.1,"

**

",3-4,0.0-36.0,37.6,434(+6),"

 
","


 
",セイウンモーリー, 
2021/08/11,門別,晴,8,おむすび「いぶりイレ,"

",9,2,2,14.9,4,4,"
桑村真明
",54,ダ1000,重,"

**

",1:01.0,0.8,"

**

",5-5,0.0-36.6,36.5,428(-6),"

 
","


 
",メイム,6.3
2021/07/28,門別,晴,9,3歳以上C3ー3,"

",10,7,8,12.5,4,4,"
桑村真明
",54,ダ1000,良,"

**

",1:03.7,0.8,"

**

",3-3,0.0-39.1,39.6,434(-2),"

 
","


 
",ラテルネラ,4.2
2021/07/14,門別,晴,5,3歳以上C3ー3,"

",10,3,3,16.8,4,3,"
桑村真明
",54,ダ1000,稍,"

**

",1:02.6,0.7,"

**

",4-4,0.0-37.7,38.0,436(+18),"

 
","


 
",スターサーバル,6.3
2021/05/05,門別,雨,10,ヤエザクラ特別,"

",11,8,11,75.3,8,4,"
亀井洋司
",54,ダ1200,稍,"

**

",1:16.3,0.6,"

**

",1-1,0.0-39.9,40.5,418(+2),"

 
","


 
",フジノヤマテソーロ,6.3
