日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/02,大井,晴,12,明日はいよいよJBC,"

",11,8,12,95.4,9,8,"
西啓太
",54,ダ1400,重,"

**

",1:28.2,0.8,"

**

",2-2-3,36.8-38.7,39.3,441(-7),"

 
","


 
",ビクトリーシューズ, 
2021/10/26,船橋,晴,11,クイーンズオーディシ,"

",12,5,6,54.9,9,11,"
張田昂
",55,ダ1600,不,"

**

",1:43.4,2.6,"

**

",6-5-6-7,36.1-39.5,41.6,448(+5),"

 
","


 
",セパヌイール, 
2021/10/15,川崎,晴,10,行くよ?あたりまえじ,"

",10,7,8,34.6,8,7,"
張田昂
",53,ダ900,良,"

**

",0:54.2,0.9,"

**

",8-9,28.7-36.2,36.1,443(-5),"

 
","


 
",ハクアイブラック, 
2021/09/16,川崎,晴,10,明鏡止水賞,"

",11,3,3,8.5,5,7,"
矢野貴之
",55,ダ900,稍,"

**

",0:55.3,1.0,"

**

",7-9,29.1-37.1,37.5,448(+6),"

 
","


 
",コパノキャリー, 
2021/07/23,浦和,晴,11,スポーツの日特別,"

",8,7,7,9.3,5,4,"
張田昂
",53,ダ1500,良,"

**

",1:35.0,1.1,"

**

",1-4-6-6,30.3-39.2,39.0,442(+2),"

 
","


 
",クロスフーガ,52.5
2021/07/05,川崎,曇,11,江戸切子特別,"

",12,7,9,27.7,9,3,"
本田正重
",53,ダ1500,不,"

**

",1:36.8,1.4,"

**

",1-1-2-3,29.8-40.0,41.4,440(-3),"

 
","


 
",ディアライゼ,75.0
2021/06/04,浦和,雨,11,旦月特別,"

",11,3,3,3.1,1,7,"
笹川翼
",54,ダ1400,重,"

**

",1:28.1,1.0,"

**

",3-3-5-5,36.3-38.0,38.4,443(+2),"

 
","


 
",ジーガーロンシャン, 
2021/05/12,浦和,曇,11,しらさぎ賞[地方交流(G),"

",12,3,3,93.2,9,5,"
西啓太
",52,ダ1400,良,"

**

",1:27.8,0.5,"

**

",3-3-4-3,35.0-39.5,39.6,441(-4),"

 
","


 
",ダノンレジーナ,60.0
2021/04/02,浦和,曇,11,芝桜特別,"

",12,6,7,30.9,6,3,"
張田昂
",55,ダ1500,良,"

**

",1:36.4,0.2,"

**

",1-1-1-1,30.9-39.3,39.5,445(0),"

 
","


 
",ノワールムーティエ,60.0
2021/02/23,浦和,晴,10,アルプス特別,"

",11,1,1,88.0,9,3,"
本田正重
",54,ダ1500,良,"

**

",1:36.4,0.7,"

**

",6-4-6-4,30.6-39.0,39.2,445(+4),"

 
","


 
",ボナヴィーゴ,52.0
2021/01/27,川崎,曇,9,英俊豪傑賞,"

",9,8,8,62.3,7,9,"
左海誠二
",55,ダ900,重,"

**

",0:56.8,2.7,"

**

",6-9,29.3-36.7,38.4,441(+2),"

 
","


 
",レイズアストーム, 
2021/01/01,川崎,晴,10,初夢特別,"

",6,2,2,42.1,4,6,"
高橋利幸
",52,ダ1600,良,"

**

",1:46.3,3.5,"

**

",3-3-5-5,37.3-39.6,42.5,439(+17),"

 
","


 
",シカゴジャズ, 
2020/07/12,盛岡,曇,11,オパールC(G),"

",14,7,11,7.0,4,14,"
岡部誠
",54,ダ1600,不,"

**

",1:42.1,4.9,"

**

",2-6,0.0-36.3,41.1,422(+6),"

 
","


 
",エイシンハルニレ, 
