日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/09/02,名古屋,曇,8,お待たせ!第5回中京,"

",10,5,5,19.6,6,9,"
木之前葵
",54,ダ1400,良,"

**

",1:33.8,2.6,"

**

",10-10-9,0.0-38.4,39.9,466(-3),"

 
","


 
",ステイサム, 
2021/08/05,名古屋,晴,10,C5組,"

",11,1,1,21.2,8,6,"
木之前葵
",54,ダ1400,良,"

**

",1:32.2,1.0,"

**

",8-9-6,0.0-38.6,38.5,469(-1),"

 
","


 
",ナツミフルーリー, 
2021/07/22,名古屋,晴,10,C7組,"

",9,1,1,9.0,5,5,"
木之前葵
",54,ダ1400,良,"

**

",1:32.5,1.1,"

**

",8-8-7,0.0-40.6,39.4,470(-5),"

 
","


 
",パースペクティヴ,2.6
2021/07/01,名古屋,雨,9,C6組,"

",10,7,7,9.4,3,4,"
木之前葵
",54,ダ1400,不,"

**

",1:31.3,2.2,"

**

",10-10-8,0.0-38.1,38.2,475(-7),"

 
","


 
",タイキスピネル,3.8
2021/06/17,名古屋,晴,5,C7組,"

",11,6,7,2.9,2,3,"
木之前葵
",54,ダ1400,重,"

**

",1:31.9,0.5,"

**

",10-8-3,0.0-39.6,38.9,482(0),"

 
","


 
",コルディアルッカ,5.8
2021/06/04,名古屋,雨,7,C9組,"

",9,2,2,1.7,1,4,"
木之前葵
",54,ダ1400,重,"

**

",1:32.0,1.1,"

**

",7-6-4,0.0-37.5,38.0,482(-3),"

 
","


 
",テイエムサンドリア,3.8
2021/05/20,名古屋,雨,6,もぐぱく結成11年☆,"

",11,7,8,3.9,3,2,"
木之前葵
",54,ダ1400,重,"

**

",1:31.3,0.0,"

**

",4-2-2,0.0-39.2,39.0,485(-2),"

 
","


 
",ドーベルフラッシュ,10.2
2021/05/07,名古屋,小雨,12,恋路ヶ浜特別,"

",11,8,10,48.7,7,5,"
木之前葵
",54,ダ1600,重,"

**

",1:44.9,1.8,"

**

",3-3-4,0.0-38.7,40.1,487(-3),"

 
","


 
",タツオウカケンラン,3.6
2021/04/21,名古屋,晴,3,C17組,"

",11,6,6,3.4,2,1,"
木之前葵
",54,ダ1400,良,"

**

",1:32.7,-0.1,"

**

",8-7-1,0.0-39.7,39.0,490(-1),"

 
","


 
",(ウォーターループ),32.0
2021/04/07,名古屋,晴,4,C17組,"

",11,7,8,6.9,5,4,"
木之前葵
",54,ダ1400,重,"

**

",1:32.6,2.1,"

**

",8-8-5,0.0-38.8,39.7,491(+3),"

 
","


 
",グラスエメラルダ,3.8
2020/10/15,名古屋,晴,9,C10組,"

",11,6,6,4.5,3,2,"
木之前葵
",54,ダ1400,良,"

**

",1:32.8,1.8,"

**

",6-6-4,0.0-38.6,39.1,488(0),"

 
","


 
",クリスタルムーヴ,9.6
2020/09/29,名古屋,曇,7,もも、ゆき、名古屋競,"

",11,1,1,5.1,3,7,"
木之前葵
",54,ダ1400,良,"

**

",1:32.8,0.9,"

**

",7-7-6,0.0-40.6,39.7,488(+5),"

 
","


 
",セイペイシェンス, 
2020/09/01,名古屋,曇,6,3歳3組,"

",9,3,3,4.9,2,2,"
木之前葵
",54,ダ1400,不,"

**

",1:32.6,1.2,"

**

",8-7-2,0.0-39.5,39.6,483(-1),"

 
","


 
",ユウチャファスト,10.2
2020/08/19,名古屋,晴,7,3歳3組,"

",9,7,7,3.6,2,4,"
木之前葵
",54,ダ1400,良,"

**

",1:31.7,0.6,"

**

",6-4-2,0.0-38.8,39.1,484(+2),"

 
","


 
",プリンセスダズリン,3.8
2020/08/06,名古屋,晴,8,3歳3組,"

",10,5,5,23.2,4,2,"
木之前葵
",54,ダ1400,良,"

**

",1:31.5,1.2,"

**

",6-6-3,0.0-39.2,39.2,482(-2),"

 
","


 
",キタノアティクス,10.2
2020/07/22,名古屋,晴,2,名古屋モーニングフィ,"

",11,7,8,14.3,4,3,"
木之前葵
",54,ダ1400,不,"

**

",1:32.5,0.4,"

**

",9-8-5,0.0-41.0,40.2,484(+4),"

 
","


 
",ブレットゥ,5.8
2020/06/24,名古屋,曇,3,3歳4組,"

",9,3,3,6.0,3,5,"
木之前葵
",54,ダ1400,良,"

**

",1:32.7,2.1,"

**

",6-6-5,0.0-39.7,40.4,480(-1),"

 
","


 
",フルートフル,2.9
2020/06/10,名古屋,晴,1,3歳4組,"

",9,8,8,1.6,1,2,"
木之前葵
",54,ダ1400,良,"

**

",1:32.1,0.0,"

**

",3-3-1,0.0-40.7,40.5,481(+2),"

 
","


 
",ワイドダビデ,11.5
2020/05/28,名古屋,晴,2,3歳7組,"

",9,2,2,1.0,1,1,"
木之前葵
",54,ダ1400,良,"

**

",1:32.0,-0.5,"

**

",8-3-2,0.0-41.0,39.6,479(-4),"

 
","


 
",(ファイナルアフェア),36.0
2020/05/15,名古屋,晴,3,3歳8組,"

",9,3,3,1.9,1,2,"
木之前葵
",54,ダ1400,良,"

**

",1:31.3,0.0,"

**

",3-3-1,0.0-40.7,39.8,483(+7),"

 
","


 
",シンゼンハッピー,11.5
2020/04/18,2阪神7,雨,5,3歳未勝利,"

",17,1,1,363.4,17,13,"
太宰啓介
",56,芝2200,重,"

**

",2:19.5,2.8,"

**

",15-14-15-13,36.8-37.3,38.3,476(+2),"

","



",サングレデクリスト, 
2020/03/22,1阪神9,晴,3,3歳未勝利,"

",15,8,15,93.7,14,12,"
幸英明
",56,芝1400,良,"

**

",1:22.5,1.3,"

**

",13-10,34.4-35.0,35.3,474(0),"

","



",グッドアズゴールド, 
2020/01/06,1京都2,晴,3,3歳未勝利,"

",15,3,6,38.8,8,14,"
幸英明
",56,ダ1400,良,"

**

",1:30.5,4.3,"

**

",8-8,35.2-38.5,42.2,474(+4),"

","


 
",ベストジーニスト, 
2019/10/05,4京都1,晴,2,2歳未勝利,"

",11,5,5,31.0,7,5,"
幸英明
",55,芝1200,良,"

**

",1:10.4,1.1,"

**

",11-10,34.6-34.7,34.8,470(+8),"

","


 
",ヴァラークラウン,50.0
2019/09/21,4阪神6,曇,3,2歳未勝利,"

",9,8,9,100.3,6,7,"
幸英明
",54,芝1800,良,"

**

",1:49.8,1.8,"

**

",1-1,36.8-34.7,36.5,462(0),"

","


 
",ソウルトレイン, 
2019/09/01,2小倉12,小雨,5,2歳新馬,"

",12,3,3,86.5,10,11,"
幸英明
",54,芝1800,重,"

**

",1:53.8,2.2,"

**

",4-5-4-5,37.7-36.9,38.9,462(0),"

","


 
",ヴェルトライゼンデ, 
