日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/08/13,船橋,雨,8,ほおずきスプリント,"

",12,6,7,11.7,4,2,"
川島正太
",56,ダ1200,重,"

**

",1:13.9,0.1,"

**

",5-5-5,35.2-38.6,38.1,470(-10),"

 
","


 
",ビッグバンド,60.0
2021/07/19,船橋,晴,9,オパールスプリント,"

",12,6,7,5.6,2,5,"
川島正太
",56,ダ1200,良,"

**

",1:14.8,2.5,"

**

",8-7-7,35.1-37.2,38.9,480(+5),"

 
","


 
",ハセノエクスプレス,15.0
2021/06/24,船橋,晴,7,C1二　三,"

",8,6,6,3.7,3,1,"
川島正太
",56,ダ1200,稍,"

**

",1:14.5,-0.1,"

**

",3-3-4,35.8-38.7,38.4,475(+1),"

 
","


 
",(ヴァーユ),120.0
2021/05/05,船橋,小雨,8,ユウゲ賞,"

",12,8,11,9.8,4,4,"
川島正太
",56,ダ1200,稍,"

**

",1:14.9,0.4,"

**

",4-5-5,36.2-38.3,38.4,474(-5),"

 
","


 
",ビッグバンド,22.5
2021/04/05,船橋,曇,5,C1四　五六　ウ,"

",12,8,11,4.5,3,1,"
川島正太
",56,ダ1200,不,"

**

",1:14.8,-0.8,"

**

",6-5-3,36.0-38.8,38.4,479(+7),"

 
","


 
",(バルーンドロップ),120.0
2021/03/19,船橋,晴,7,春疾風賞,"

",12,7,10,6.3,4,1,"
川島正太
",56,ダ1200,良,"

**

",1:15.2,-0.2,"

**

",4-4-4,36.0-39.2,38.6,472(+1),"

 
","


 
",(シーブックカフェ),130.0
2021/02/10,船橋,晴,5,C2五　六,"

",11,7,9,9.8,5,3,"
川島正太
",56.5,ダ1200,良,"

**

",1:15.4,1.6,"

**

",2-4-6,36.3-37.5,38.7,471(+3),"

 
","


 
",キモンルビー,25.0
2021/01/12,船橋,小雨,4,C2五　六,"

",12,7,10,22.3,8,8,"
川島正太
",56.5,ダ1200,良,"

**

",1:16.2,1.6,"

**

",4-3-3,35.5-39.1,40.3,468(+14),"

 
","


 
",スマートワイバーン, 
2020/10/06,大井,曇,6,いたばし二輪草賞,"

",16,8,16,13.0,3,6,"
藤本現暉
",56,ダ1200,良,"

**

",1:15.4,0.6,"

**

",11-14,35.6-39.2,38.6,454(0),"

 
","


 
",ジューンマウス, 
2020/09/10,大井,曇,4,3歳　310万,"

",15,8,14,4.4,2,6,"
藤本現暉
",56,ダ1200,稍,"

**

",1:14.9,0.7,"

**

",4-4,35.7-38.5,39.0,454(0),"

 
","


 
",マルベルタ, 
2020/08/17,大井,曇,2,ファンタスティックリ,"

",13,3,3,2.2,1,1,"
藤本現暉
",56,ダ1200,良,"

**

",1:14.6,-0.3,"

**

",8-6,36.1-38.5,37.6,454(+3),"

 
","


 
",(ファーストケリー),160.0
2020/06/29,水沢,曇,8,3歳B1一組,"

",10,8,9,8.8,2,3,"
阿部英俊
",56,ダ1600,稍,"

**

",1:45.5,1.3,"

**

",1-1-1-1,0.0-39.1,40.4,451(-7),"

 
","


 
",カフジリブラ,8.0
2020/06/07,盛岡,晴,4,3歳B1,"

",10,6,6,5.0,2,5,"
山本聡哉
",56,ダ1600,良,"

**

",1:42.0,1.1,"

**

",2-2,0.0-39.8,40.7,458(+6),"

 
","


 
",リュウノエドワード,3.0
2020/04/02,笠松,晴,8,花霞特別,"

",8,2,2,1.5,1,2,"
佐藤友則
",56,ダ1400,稍,"

**

",1:28.9,0.2,"

**

",1-1-1,0.0-39.4,39.6,452(-3),"

 
","


 
",スカイガーデン,11.1
2020/03/17,笠松,晴,9,盛春賞,"

",9,7,7,7.6,4,4,"
向山牧
",56,ダ1400,良,"

**

",1:28.5,1.2,"

**

",5-6-7,0.0-38.9,38.6,455(+5),"

 
","


 
",ホウオウジョーカー,2.7
2020/03/04,笠松,雨,6,サラ系3歳3組,"

",9,8,9,2.0,1,1,"
佐藤友則
",56,ダ1400,良,"

**

",1:29.4,-0.3,"

**

",1-1-1,0.0-38.9,38.9,450(-6),"

 
","


 
",(スカイガーデン),29.0
2020/02/20,笠松,曇,6,サラ系3歳2組特選,"

",9,4,4,2.2,1,4,"
佐藤友則
",56,ダ1400,良,"

**

",1:29.6,0.2,"

**

",5-5-5,0.0-40.0,39.2,456(+7),"

 
","


 
",チェリーヒック,2.7
2020/01/06,水沢,晴,1,3歳C1二組,"

",8,4,4,1.1,1,1,"
村上忍
",55,ダ1300,不,"

**

",1:25.8,-0.3,"

**

",1-1-1-1,0.0-39.8,39.8,449(+1),"

 
","


 
",(ルートニイサンロク),45.0
2019/12/15,水沢,晴,1,2歳C1二組,"

",9,6,6,2.3,1,2,"
村上忍
",55,ダ1300,不,"

**

",1:24.6,0.3,"

**

",1-1-1-1,0.0-40.7,41.0,448(-2),"

 
","


 
",クレンジングハード,11.7
2019/11/06,門別,曇,1,2歳未勝利(未勝利),"

",11,6,7,12.2,4,6,"
亀井洋司
",55,ダ1000,良,"

**

",1:03.3,0.7,"

**

",6-8,0.0-38.1,37.8,450(-4),"

 
","


 
",エランヴィタール, 
2019/10/23,門別,晴,2,2歳未勝利(未勝利),"

",11,3,3,120.7,7,2,"
亀井洋司
",55,ダ1000,良,"

**

",1:03.1,0.8,"

**

",1-1,0.0-37.9,38.7,454(+12),"

 
","


 
",マジカルフェイス,10.0
2019/09/25,門別,晴,1,2歳未勝利(未勝利),"

",8,1,1,49.4,7,7,"
亀井洋司
",55,ダ1200,重,"

**

",1:17.4,2.7,"

**

",7-7,0.0-37.4,38.8,442(-4),"

 
","


 
",トランブルー, 
2019/08/28,門別,雨,6,JRA認定フレッシュ(新馬),"

",10,7,8,7.0,4,7,"
小野楓馬
",51,ダ1000,稍,"

**

",1:04.1,2.3,"

**

",4-6,0.0-38.1,40.1,446(0),"

 
","


 
",ダンスマティス, 
