日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/25,浦和,晴,10,ひいらぎ特別,"

",11,2,2,3.4,1,3,"
本橋孝太
",55,ダ1500,稍,"


 
",1:35.5,0.0,"


 
",10-8-7-5,30.7-38.6,38.1,472(0),"

 
","


 
",マシンガン,60.0
2021/10/19,浦和,曇,9,小春特別,"

",12,8,11,1.6,1,1,"
本橋孝太
",56,ダ1400,重,"

**

",1:29.8,0.0,"

**

",7-6-3-3,37.4-39.2,39.1,472(+2),"

 
","


 
",(トーセンバーディー),250.0
2021/09/22,浦和,晴,12,曼珠沙華特別,"

",12,2,2,3.1,2,2,"
本橋孝太
",56,ダ1400,良,"

**

",1:28.5,0.1,"

**

",5-5-5-3,36.9-38.4,37.9,470(-2),"

 
","


 
",アンファンドディユ,87.5
2021/08/26,浦和,晴,10,夕涼み特別,"

",12,7,10,2.2,1,2,"
本橋孝太
",55,ダ1400,良,"

**

",1:29.0,0.1,"

**

",7-7-5-3,36.9-38.9,38.5,472(0),"

 
","


 
",レトログラード,87.5
2021/04/02,浦和,曇,10,アリエス特別,"

",12,7,9,5.8,3,2,"
笹川翼
",56,ダ1400,良,"

**

",1:29.1,0.4,"

**

",8-7-7-6,37.3-38.6,37.7,472(-3),"

 
","


 
",ガンファイター,87.5
2021/02/22,浦和,晴,12,春告草特別,"

",12,1,1,2.3,1,1,"
笹川翼
",56,ダ1500,稍,"

**

",1:36.1,-0.1,"

**

",5-5-5-2,31.5-38.9,38.5,475(+4),"

 
","


 
",(ハリケーンメファ),160.0
2021/02/04,浦和,晴,9,秩父原木シイタケ賞,"

",12,7,9,4.1,2,1,"
本橋孝太
",56,ダ1500,稍,"

**

",1:37.4,-0.5,"

**

",6-7-6-4,30.5-40.5,39.3,471(-7),"

 
","


 
",(マイネルジェンマ),110.0
2021/01/13,船橋,晴,12,なすび2200,"

",14,8,14,10.3,5,6,"
本橋孝太
",57.5,ダ2200,良,"

**

",2:28.9,2.8,"

**

",10-9-8-6,39.4-40.6,42.3,478(0),"

 
","


 
",イフユーワナ, 
2020/12/21,浦和,晴,8,なし・くり産地東松山,"

",12,2,2,3.5,2,1,"
本橋孝太
",56,ダ1400,良,"

**

",1:30.1,-0.3,"

**

",7-7-5-4,37.9-39.0,37.4,478(-2),"

 
","


 
",(イテザ),110.0
2020/12/01,船橋,晴,8,馬い!?江戸前ちば海,"

",12,6,8,4.1,2,7,"
笹川翼
",56,ダ1500,良,"

**

",1:36.7,1.4,"

**

",6-6-5-4,30.7-39.2,40.0,480(0),"

 
","


 
",タツミアンダルシア, 
2020/10/20,浦和,晴,9,埼玉県牛群検定組合長,"

",11,3,3,5.9,2,2,"
笹川翼
",56,ダ1400,重,"

**

",1:29.9,0.1,"

**

",2-2-2-2,38.4-37.9,37.9,480(-3),"

 
","


 
",ファストーゾ,35.0
2020/09/28,船橋,晴,3,3歳二,"

",11,8,11,8.2,6,6,"
笹川翼
",56,ダ1500,稍,"

**

",1:37.4,1.8,"

**

",5-5-3-3,31.7-39.0,40.6,483(+2),"

 
","


 
",グレイトムーン, 
2020/08/27,笠松,晴,11,岐阜金賞(G),"

",12,1,1,69.8,5,5,"
柿原翔
",56,ダ1900,良,"

**

",2:07.7,1.7,"

**

",11-12-12-8,0.0-40.0,39.4,481(-4),"

 
","


 
",ダルマワンサ,15.0
2020/07/17,名古屋,小雨,12,カッコウ特別,"

",8,6,6,7.5,5,2,"
柿原翔
",56,ダ1800,重,"

**

",2:02.7,0.0,"

**

",5-3-3,0.0-40.0,39.3,485(0),"

 
","


 
",ファーストカム,18.6
2020/07/07,名古屋,曇,9,孔雀特別,"

",12,8,11,10.7,5,10,"
柿原翔
",56,ダ1600,不,"

**

",1:48.4,5.4,"

**

",10-9-8,0.0-39.3,43.3,485(+1),"

 
","


 
",タイニーパワー, 
2020/06/09,名古屋,晴,10,愛知県知事杯東海ダー(G),"

",12,8,11,27.9,7,5,"
柿原翔
",56,ダ1900,良,"

**

",2:07.5,1.6,"

**

",10-7-6,0.0-40.2,40.7,484(+10),"

 
","


 
",ニュータウンガール,56.0
2020/05/26,名古屋,雨,8,カルガモ特別,"

",10,4,4,4.8,3,3,"
柿原翔
",57,ダ1600,良,"

**

",1:43.8,1.5,"

**

",7-7-4,0.0-38.8,39.0,474(+2),"

 
","


 
",メモリーソウル,10.4
2020/05/12,名古屋,晴,9,大鷲特別,"

",9,2,2,3.5,2,1,"
柿原翔
",56,ダ1800,良,"

**

",2:00.0,0.0,"

**

",7-5-3,0.0-39.3,38.8,472(+1),"

 
","


 
",(メモリーソウル),58.0
