日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/10/28,船橋,晴,2,C3二　三,"

",11,7,9,5.6,3,2,"
張田昂
",54,ダ1500,不,"

**

",1:36.7,0.3,"

**

",4-4-3-3,32.1-39.3,39.5,467(+19),"

 
","


 
",ハクサンレモン,31.2
2021/05/06,船橋,晴,6,C2六　七,"

",12,5,6,15.2,5,9,"
張田昂
",54,ダ1500,稍,"

**

",1:38.9,1.5,"

**

",7-7-7-8,32.3-40.2,40.8,448(+1),"

 
","


 
",アールケイワン, 
2021/04/21,川崎,晴,5,C2六　七八,"

",14,4,5,10.0,3,10,"
張田昂
",54,ダ1500,稍,"

**

",1:38.6,1.7,"

**

",14-14-13-12,30.2-41.2,40.0,447(-2),"

 
","


 
",フルミント, 
2021/04/09,船橋,曇,4,C3一　特選,"

",12,5,5,10.1,5,2,"
張田昂
",54,ダ1500,良,"

**

",1:38.0,0.2,"

**

",4-5-5-4,33.2-38.5,38.2,449(-1),"

 
","


 
",ゼロカラ,35.1
2021/03/19,船橋,晴,4,C3　特選一,"

",12,5,6,6.7,3,4,"
張田昂
",54,ダ1500,良,"

**

",1:38.8,1.3,"

**

",7-7-7-8,32.7-38.2,39.1,450(-5),"

 
","


 
",アレグリアシチー,13.5
2021/02/12,船橋,曇,4,C3二,"

",12,6,8,7.9,3,4,"
張田昂
",54.5,ダ1500,良,"

**

",1:39.5,1.5,"

**

",5-5-5-5,33.8-38.6,39.6,455(-3),"

 
","


 
",サンメディル,12.0
2021/01/14,船橋,晴,6,C3二　三,"

",12,8,11,13.0,4,4,"
田中力
",54.5,ダ1500,良,"

**

",1:38.0,1.0,"

**

",6-6-6-5,32.3-39.3,39.2,458(+9),"

 
","


 
",ベルウッドアサヒ,12.0
2020/12/01,船橋,晴,3,3歳三　四,"

",12,3,3,13.4,5,2,"
田中力
",54,ダ1500,良,"

**

",1:37.4,0.6,"

**

",7-6-7-7,31.8-39.0,38.8,449(+2),"

 
","


 
",トラストバディ,44.0
2020/10/28,船橋,曇,2,3歳四　五,"

",12,1,1,164.3,10,4,"
田中力
",54,ダ1500,稍,"

**

",1:39.1,0.6,"

**

",10-10-10-8,31.4-41.1,40.8,447(-8),"

 
","


 
",ギンジ,16.5
2020/10/01,船橋,晴,2,3歳七　八,"

",12,7,9,63.9,8,10,"
小杉亮
",54,ダ1500,稍,"

**

",1:40.0,3.8,"

**

",11-10-12-10,30.0-40.8,41.8,455(-4),"

 
","


 
",ゴールドスナイパー, 
2020/08/23,金沢,晴,7,3歳A　2,"

",8,7,7,5.3,4,5,"
藤田弘治
",54,ダ1500,良,"

**

",1:39.7,0.8,"

**

",2-2-1-2,0.0-40.1,40.7,459(-4),"

 
","


 
",トーセンコパン,3.0
2020/08/10,金沢,晴,5,ゼラニウム賞,"

",9,1,1,9.5,4,4,"
藤田弘治
",54,ダ1400,良,"

**

",1:32.4,1.4,"

**

",6-5-5-4,0.0-40.0,40.3,463(-1),"

 
","


 
",サンディロン,3.4
2020/07/28,金沢,雨,6,3歳A　2,"

",10,6,6,72.7,8,3,"
柴田勇真
",54,ダ1500,不,"

**

",1:38.5,1.5,"

**

",6-6-6-6,0.0-39.4,40.0,464(+5),"

 
","


 
",モリンガ,5.3
2020/07/14,金沢,曇,5,3歳A　2,"

",10,8,10,3.7,2,5,"
藤田弘治
",54,ダ1500,不,"

**

",1:38.2,0.7,"

**

",3-4-3-5,0.0-39.7,40.1,459(0),"

 
","


 
",シオジレア,3.0
2020/06/30,金沢,曇,3,極上絶品!生誕120,"

",9,4,4,2.5,2,1,"
藤田弘治
",54,ダ1500,重,"

**

",1:39.3,-0.1,"

**

",4-5-4-3,0.0-40.0,39.5,459(+3),"

 
","


 
",(サノレーヌ),33.0
2020/06/16,金沢,晴,2,3歳A　5,"

",10,1,1,4.3,3,3,"
青柳正義
",54,ダ1400,稍,"

**

",1:33.0,1.2,"

**

",4-3-3-3,0.0-39.5,40.3,456(-12),"

 
","


 
",マイネルアルモニコ,4.6
2020/06/02,金沢,晴,4,3歳A　5,"

",10,4,4,5.2,2,6,"
青柳正義
",54,ダ1400,良,"

**

",1:34.1,1.3,"

**

",8-8-8-5,0.0-40.2,39.8,468(+4),"

 
","


 
",ベルウッドアサヒ, 
2020/05/26,金沢,曇,1,3歳B　二走1,"

",8,6,6,1.0,1,1,"
青柳正義
",54,ダ1400,良,"

**

",1:34.0,-0.5,"

**

",1-1-1-1,0.0-39.5,39.5,464(-4),"

 
","


 
",(ナガラチェリー),27.0
2020/05/19,金沢,曇,1,3歳B　5,"

",8,3,3,4.4,3,2,"
青柳正義
",54,ダ1400,稍,"

**

",1:32.5,1.1,"

**

",4-4-4-2,0.0-40.5,39.6,468(+18),"

 
","


 
",サイモンサンバ,7.5
2020/04/12,3中山6,曇,4,3歳未勝利,"

",16,3,6,457.6,14,13,"
鮫島克駿
",54,ダ1200,稍,"

**

",1:14.2,2.2,"

**

",13-13,34.0-38.0,38.0,450(+2),"

","


 
",ジョイウイン, 
2020/03/07,2中山3,小雨,3,3歳未勝利,"

",16,8,16,360.6,14,12,"
原優介
",51,ダ1200,良,"

**

",1:14.3,2.1,"

**

",13-13,34.0-38.2,38.2,448(0),"

","



",クロッチ, 
2020/02/02,1東京2,晴,1,3歳未勝利,"

",15,8,15,240.8,14,14,"
武藤雅
",54,ダ1400,良,"

**

",1:30.7,3.2,"

**

",8-13,37.1-37.1,39.2,448(0),"

","


 
",ダイチヴィット, 
2019/11/30,5中山1,晴,2,2歳未勝利,"

",16,7,14,206.5,14,15,"
木幡育也
",52,ダ1800,稍,"

**

",2:00.5,3.6,"

**

",8-9-11-15,38.4-39.7,42.1,448(+6),"

","


 
",ヒートライトニング, 
2019/11/16,3福島5,曇,5,2歳新馬,"

",13,2,2,51.9,11,8,"
荻野極
",54,芝1200,良,"

**

",1:12.4,1.9,"

**

",12-11,35.3-35.2,35.8,442(0),"

","



",デンタルバルーン, 
