日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/17,園田,晴,3,C3二,"

",10,8,9,27.5,9,10,"
長谷部駿
",56,ダ1400,良,"

**

",1:34.9,1.3,"

**

",3-3-4-6,0.0-40.3,41.2,435(-1),"

 
","


 
",ピットゥーラ, 
2021/11/04,園田,晴,6,C2三,"

",12,6,7,323.9,9,11,"
長谷部駿
",56,ダ1400,良,"

**

",1:33.9,3.4,"

**

",11-11-12-12,0.0-39.1,40.6,436(-5),"

 
","


 
",クリノキララ, 
2021/10/22,園田,曇,5,C2四,"

",12,1,1,29.4,7,4,"
長谷部駿
",56,ダ1400,良,"

**

",1:34.8,1.3,"

**

",6-6-8-6,0.0-39.5,40.2,441(+6),"

 
","


 
",ハシノオージャ,9.0
2021/10/08,園田,晴,5,C2五,"

",10,8,9,101.5,9,3,"
長谷部駿
",56,ダ1400,良,"

**

",1:34.2,0.5,"

**

",3-3-7-6,0.0-40.0,40.3,435(+9),"

 
","


 
",ピエナシニスター,15.0
2021/09/24,園田,晴,5,C2四,"

",10,5,5,25.4,7,9,"
長谷部駿
",56,ダ1400,良,"

**

",1:34.8,1.2,"

**

",5-5-7-7,0.0-42.0,42.5,426(-3),"

 
","


 
",イエローキャブ, 
2021/09/09,園田,曇,4,C2四,"

",10,7,7,18.1,5,9,"
長谷部駿
",56,ダ1400,重,"

**

",1:34.0,3.2,"

**

",6-6-7-8,0.0-39.5,41.4,429(-9),"

 
","


 
",ヒロシゲウェーブ, 
2021/08/17,盛岡,曇,7,C2一組,"

",8,4,4,1.9,1,5,"
南郷家全
",56,ダ1400,重,"

**

",1:29.4,1.1,"

**

",3-3,0.0-38.5,39.4,438(+4),"

 
","


 
",トチノキング,1.4
2021/08/10,盛岡,小雨,4,C2二組,"

",5,5,5,2.6,2,1,"
南郷家全
",56,ダ1400,不,"

**

",1:28.9,-0.6,"

**

",2-2,0.0-39.1,38.9,434(-7),"

 
","


 
",(シャイニーキャット),27.0
2021/07/27,盛岡,曇,5,C2一組,"

",6,1,1,8.1,4,6,"
菅原辰徳
",56,ダ1400,良,"

**

",1:32.2,1.9,"

**

",5-5,0.0-40.2,41.3,441(+3),"

 
","


 
",サンエイプリンス, 
2021/07/20,盛岡,晴,4,ポルックス賞,"

",10,8,10,2.5,2,2,"
木村暁
",56,ダ1400,良,"

**

",1:29.8,0.6,"

**

",4-4,0.0-39.6,39.9,438(-1),"

 
","


 
",メイショウイナセ,9.5
2021/07/12,盛岡,曇,5,C2四組,"

",8,6,6,4.1,2,2,"
木村暁
",56,ダ1400,不,"

**

",1:27.1,0.0,"

**

",4-3,0.0-37.7,37.4,439(0),"

 
","


 
",サンシャインキッド,9.5
2021/07/05,盛岡,曇,8,C2五組,"

",7,6,6,1.8,1,3,"
木村暁
",56,ダ1400,稍,"

**

",1:31.0,0.3,"

**

",2-2,0.0-38.9,39.1,439(+4),"

 
","


 
",メイショウカイコウ,5.4
2021/06/20,水沢,晴,7,検索してけろ奥州うま,"

",8,2,2,2.1,1,1,"
木村暁
",56,ダ1300,良,"

**

",1:25.5,-0.4,"

**

",3-3-3-2,0.0-40.4,39.8,435(-3),"

 
","


 
",(アドマイヤサン),27.0
2021/06/13,水沢,曇,3,C2十組,"

",8,5,5,6.4,3,2,"
木村暁
",56,ダ1300,良,"

**

",1:25.8,0.3,"

**

",4-3-4-4,0.0-40.6,40.6,438(-1),"

 
","


 
",トミノヴェール,9.5
2021/05/30,水沢,曇,2,ストロベリーキャンド,"

",6,6,6,8.4,3,2,"
木村暁
",56,ダ1300,良,"

**

",1:25.3,1.1,"

**

",3-3-3-3,0.0-39.3,40.1,439(-6),"

 
","


 
",ダコタブラックヒル,9.5
2021/05/03,名古屋,晴,8,C20組,"

",11,2,2,8.5,4,3,"
木之前葵
",54,ダ1400,稍,"

**

",1:33.5,0.3,"

**

",5-6-5,0.0-41.6,40.5,445(+3),"

 
","


 
",ブルーベル,5.8
2021/04/21,名古屋,晴,1,C19組,"

",11,2,2,142.7,9,7,"
大畑雅章
",56,ダ1400,良,"

**

",1:34.5,1.7,"

**

",9-10-9,0.0-40.6,41.1,442(+2),"

 
","


 
",コルディアルッカ, 
2021/04/05,名古屋,晴,7,C19組,"

",12,5,5,123.3,10,9,"
大畑雅章
",56,ダ1400,重,"

**

",1:34.1,2.9,"

**

",12-11-11,0.0-40.5,40.1,440(+2),"

 
","


 
",ディーバダンス, 
2021/03/23,名古屋,晴,4,C19組,"

",11,7,8,57.1,7,7,"
木之前葵
",54,ダ1400,重,"

**

",1:34.1,2.9,"

**

",7-7-7,0.0-39.6,41.2,438(-3),"

 
","


 
",スノーレイズ, 
2021/03/10,名古屋,晴,6,C14組,"

",10,6,6,171.0,9,10,"
木之前葵
",54,ダ1400,稍,"

**

",1:34.3,2.4,"

**

",10-9-10,0.0-39.3,40.3,441(+1),"

 
","


 
",シンゼンビクトリー, 
2021/02/22,名古屋,晴,5,C22組,"

",10,1,1,19.3,6,4,"
大畑雅章
",56,ダ1400,良,"

**

",1:34.3,0.7,"

**

",7-8-9,0.0-42.6,41.3,440(-3),"

 
","


 
",ハルバード,3.6
