日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/13,佐賀,曇,7,C2ー18組,"

",11,4,4,54.6,8,5,"
吉本隆記
",54,ダ1400,稍,"

**

",1:31.8,0.5,"

**

",9-9-8-6,0.0-39.4,38.7,388(-2),"

 
","


 
",ジャルベラロッサ,1.8
2021/11/05,佐賀,曇,5,C2ー16組,"

",12,1,1,94.1,7,9,"
川島拓
",54,ダ1300,良,"

**

",1:27.3,2.3,"

**

",9-9-10-9,0.0-38.9,39.6,390(+3),"

 
","


 
",ロードアルビオン, 
2021/10/17,佐賀,晴,7,騎手候補生大大大募集,"

",9,7,7,106.0,9,3,"
川島拓
",54,ダ1400,良,"

**

",1:32.9,0.1,"

**

",8-8-7-7,0.0-39.9,38.9,387(0),"

 
","


 
",テイエムアザヤカ,4.8
2021/10/03,佐賀,晴,8,秋風賞,"

",9,2,2,55.5,7,5,"
川島拓
",54,ダ1400,良,"

**

",1:32.9,1.6,"

**

",6-6-8-8,0.0-39.1,39.4,387(-5),"

 
","


 
",フィロクセニア,1.8
2021/09/26,佐賀,晴,1,C2ー7組,"

",9,3,3,32.1,7,7,"
川島拓
",54,ダ1400,良,"

**

",1:33.4,0.3,"

**

",6-6-6-6,0.0-39.6,39.1,392(+3),"

 
","


 
",グランデインヴルサ, 
2021/09/01,佐賀,晴,3,ウェブde畜産フェア,"

",11,6,6,111.4,10,8,"
岩永千明
",52,ダ1300,良,"

**

",1:27.2,1.7,"

**

",1-1-2-4,0.0-40.1,41.8,389(-6),"

 
","


 
",ナリノパートナー, 
2021/08/11,佐賀,雨,7,萩月賞,"

",11,6,8,77.9,11,4,"
岩永千明
",52,ダ1400,不,"

**

",1:33.3,0.6,"

**

",8-9-9-7,0.0-40.4,40.0,395(+4),"

 
","


 
",マイティーゴールド,2.6
2021/07/11,佐賀,曇,4,C2ー7組,"

",9,7,7,24.7,6,5,"
岩永千明
",52,ダ1400,重,"

**

",1:33.5,2.7,"

**

",5-5-5-5,0.0-38.9,39.8,391(+7),"

 
","


 
",アクラー,1.9
2021/06/26,佐賀,曇,5,C2ー8組,"

",9,5,5,38.0,6,3,"
岩永千明
",52,ダ1400,良,"

**

",1:35.4,1.8,"

**

",7-7-7-5,0.0-38.7,39.8,384(-2),"

 
","


 
",ハチキンブイパワー,5.1
2021/06/13,佐賀,曇,6,うまかつ.net賞,"

",10,6,6,22.4,6,7,"
岩永千明
",52,ダ1300,良,"

**

",1:27.8,1.4,"

**

",3-2-1-2,0.0-39.3,40.7,386(0),"

 
","


 
",マーベラステソーロ, 
2021/05/31,佐賀,晴,5,マスターシリーズ,"

",10,1,1,75.0,8,3,"
兒島真二
",54,ダ1300,良,"

**

",1:27.1,1.2,"

**

",3-4-4-3,0.0-38.6,39.3,386(-3),"

 
","


 
",パイカジ,5.1
2021/05/15,佐賀,雨,1,C2ー8組,"

",11,1,1,11.8,4,9,"
兒島真二
",54,ダ1300,不,"

**

",1:28.1,2.8,"

**

",4-5-6-9,0.0-39.7,41.7,389(+3),"

 
","


 
",キクノキング, 
2021/05/04,佐賀, ,4,C2ー9組,"

",0,5,6, , ,,"
岩永千明
",52,ダ1400,,"


 
", , ,"


 
", , , ,計不,"

 
","


 
", , 
2021/04/17,佐賀,晴,5,チャレンジシリーズ,"

",10,6,6,8.1,6,1,"
岩永千明
",52,ダ1300,重,"

**

",1:26.7,-0.5,"

**

",1-1-1-1,0.0-40.3,40.3,386(+4),"

 
","


 
",(サツキエメラルド),30.0
2021/04/02,佐賀,曇,4,C2ー22組,"

",9,1,1,87.8,9,3,"
山下裕貴
",54,ダ1400,良,"

**

",1:33.9,1.4,"

**

",1-2-2-2,0.0-39.6,41.0,382(+5),"

 
","


 
",レゲンダアウレア,4.8
2021/03/20,佐賀,曇,4,C2ー23組,"

",10,8,10,105.9,8,4,"
山下裕貴
",54,ダ1300,良,"

**

",1:26.9,1.0,"

**

",2-3-3-5,0.0-40.1,40.8,377(-6),"

 
","


 
",キクノキング,1.9
2021/03/06,佐賀,曇,4,C2ー22組,"

",11,3,3,119.5,9,5,"
山下裕貴
",54,ダ1400,不,"

**

",1:34.5,1.6,"

**

",9-9-9-8,0.0-40.2,40.7,383(+1),"

 
","


 
",ジューンジョイ,1.6
2021/02/20,佐賀,晴,5,C2ー22組,"

",11,4,4,127.0,9,9,"
山下裕貴
",54,ダ1300,不,"

**

",1:28.6,2.0,"

**

",8-9-10-8,0.0-39.1,40.0,382(+3),"

 
","


 
",エンゼルサンライズ, 
2021/02/06,佐賀,晴,5,C2ー22組,"

",10,7,8,123.6,10,8,"
吉本隆記
",54,ダ1400,稍,"

**

",1:35.4,2.0,"

**

",6-6-6-6,0.0-40.6,41.9,379(+6),"

 
","


 
",シャムエル, 
2021/01/23,佐賀,雨,9,シンビジウム賞,"

",11,5,5,196.3,11,11,"
吉本隆記
",54,ダ1400,不,"

**

",1:36.8,5.5,"

**

",11-11-10-11,0.0-39.2,42.9,373(-7),"

 
","


 
",ラッキーボーイ, 
2021/01/05,佐賀,曇,1,C2ー24組,"

",10,2,2,128.2,9,8,"
山下裕貴
",54,ダ1300,良,"

**

",1:29.2,4.5,"

**

",8-8-8-8,0.0-38.4,41.1,380(+4),"

 
","


 
",グランヴィクトリア, 
2020/12/19,佐賀,晴,2,C2ー21組,"

",9,2,2,84.9,9,9,"
山下裕貴
",54,ダ1400,良,"

**

",1:35.4,2.1,"

**

",8-7-8-9,0.0-40.2,41.6,376(-9),"

 
","


 
",エイシンハスラー, 
2020/12/05,佐賀,晴,5,C2ー21組,"

",10,3,3,97.1,7,9,"
山下裕貴
",54,ダ1400,良,"

**

",1:35.7,3.1,"

**

",10-9-9-9,0.0-39.6,40.3,385(+1),"

 
","


 
",セイクリッドキング, 
2020/11/22,佐賀,曇,5,C2ー23組,"

",10,2,2,279.6,9,10,"
山下裕貴
",54,ダ1400,重,"

**

",1:34.8,1.9,"

**

",4-5-4-4,0.0-39.9,41.3,384(+1),"

 
","


 
",マッチアドゥー, 
2020/11/07,佐賀,曇,5,C2ー22組,"

",11,7,9,364.4,10,7,"
吉本隆記
",54,ダ1300,良,"

**

",1:26.1,2.2,"

**

",6-6-5-5,0.0-38.6,40.1,383(-4),"

 
","


 
",オーミボンズ, 
2020/10/18,佐賀,晴,8,いわし雲賞,"

",10,8,10,173.5,10,8,"
吉本隆記
",54,ダ1300,良,"

**

",1:26.5,2.2,"

**

",9-9-8-7,0.0-39.5,40.0,387(+2),"

 
","


 
",シゲルセイウン, 
2020/10/04,佐賀,曇,4,C2ー17組,"

",12,4,4,202.5,12,12,"
吉本隆記
",54,ダ1400,良,"

**

",1:34.0,2.9,"

**

",10-9-8-10,0.0-39.6,41.4,385(-1),"

 
","


 
",グリエクレール, 
2020/09/20,佐賀,晴,2,3歳ー6組,"

",11,8,10,242.6,11,8,"
吉本隆記
",54,ダ1300,重,"

**

",1:27.3,2.2,"

**

",9-8-8-8,0.0-40.1,40.3,386(+1),"

 
","


 
",キョウワファントム, 
2020/08/30,佐賀,晴,1,3歳ー6組,"

",7,7,7,42.2,4,7,"
吉本隆記
",54,ダ1300,良,"

**

",1:28.0,2.9,"

**

",4-4-3-6,0.0-38.6,41.3,385(+6),"

 
","


 
",テイエムプリジャン, 
2020/08/10,佐賀,曇,4,3歳ー5組,"

",9,8,9,117.6,7,5,"
吉本隆記
",54,ダ1300,稍,"

**

",1:27.6,1.9,"

**

",2-3-2-4,0.0-39.8,41.6,379(-6),"

 
","


 
",フェルトオンブレ,1.9
2020/07/11,佐賀,曇,2,3歳ー5組,"

",12,2,2,132.3,11,12,"
吉本隆記
",54,ダ1300,不,"

**

",1:27.2,4.1,"

**

",7-7-8-9,0.0-38.5,41.5,385(-1),"

 
","


 
",ナンゴクエアーギル, 
2020/06/27,佐賀,雨,9,向暑賞,"

",12,1,1,118.7,9,10,"
出水拓人
",54,ダ1300,不,"

**

",1:26.2,1.4,"

**

",5-3-4-5,0.0-40.1,41.0,386(-6),"

 
","


 
",クラウンララファル, 
2020/06/14,佐賀,雨,8,さがけいば最終レース,"

",9,8,9,38.1,5,9,"
吉本隆記
",54,ダ1400,不,"

**

",1:34.6,3.6,"

**

",4-4-4-7,0.0-40.2,43.1,392(+2),"

 
","


 
",ホイップサンライズ, 
2020/05/30,佐賀,曇,3,3歳ー6組,"

",7,7,7,27.3,5,2,"
吉本隆記
",54,ダ1300,良,"

**

",1:25.8,0.6,"

**

",4-4-4-3,0.0-38.7,38.9,390(+3),"

 
","


 
",クインズモアナ,8.1
2020/05/17,佐賀,晴,7,3歳ー4組,"

",10,3,3,224.0,10,8,"
吉本隆記
",54,ダ1300,不,"

**

",1:26.0,2.3,"

**

",5-4-5-5,0.0-38.6,40.4,387(+1),"

 
","


 
",ムーンパステイオー, 
2020/05/04,佐賀,晴,3,3歳ー6組,"

",10,7,8,122.8,10,8,"
吉本隆記
",54,ダ1300,不,"

**

",1:25.5,1.7,"

**

",2-2-2-4,0.0-39.5,41.0,386(+7),"

 
","


 
",シゲルパック, 
2020/04/18,佐賀,晴,7,さがけいば最終レース,"

",10,2,2,309.5,9,8,"
山下裕貴
",54,ダ1400,不,"

**

",1:32.4,3.9,"

**

",10-8-9-7,0.0-38.1,40.6,379(-3),"

 
","


 
",アイノウィステリア, 
2020/04/04,佐賀,晴,9,卯花月賞,"

",12,4,4,163.0,10,9,"
出水拓人
",53,ダ1400,良,"

**

",1:31.9,1.9,"

**

",5-5-5-8,0.0-39.6,40.8,382(+7),"

 
","


 
",ヴィーヴォ, 
2020/03/20,佐賀,晴,5,3歳ー4組,"

",9,8,9,7.7,3,6,"
石川慎将
",54,ダ1300,良,"

**

",1:26.2,0.9,"

**

",7-8-5-4,0.0-40.1,39.7,375(+1),"

 
","


 
",クロノエンプレス, 
2020/03/07,佐賀,雨,6,3歳ー4組,"

",9,7,7,6.3,3,8,"
山下裕貴
",54,ダ1400,良,"

**

",1:34.1,1.9,"

**

",9-9-9-8,0.0-39.0,39.2,374(-3),"

 
","


 
",ジョワブラーヴ, 
2020/02/22,佐賀,晴,5,3歳ー5組,"

",9,8,9,15.3,4,2,"
中島良美
",50,ダ1400,不,"

**

",1:32.2,0.9,"

**

",4-4-3-3,0.0-39.6,40.4,377(+11),"

 
","


 
",キョウワビースト,7.5
2020/02/09,佐賀,曇,3,3歳ー5組,"

",8,4,4,6.1,2,2,"
出水拓人
",53,ダ1300,良,"

**

",1:26.2,0.2,"

**

",5-5-4-2,0.0-40.8,40.3,366(-10),"

 
","


 
",ショウゲキノノロシ,7.5
2020/01/26,佐賀,曇,1,3歳ー4組,"

",9,2,2,36.0,5,3,"
出水拓人
",53,ダ1400,不,"

**

",1:32.5,1.4,"

**

",4-4-4-4,0.0-40.4,40.5,376(-3),"

 
","


 
",シゲルタイタニア,2.5
2020/01/12,佐賀,曇,1,3歳ー6組,"

",9,8,9,5.0,2,2,"
出水拓人
",53,ダ1300,稍,"

**

",1:26.1,2.1,"

**

",7-6-5-4,0.0-38.4,40.1,379(+6),"

 
","


 
",ワンビリーブ,7.5
2019/12/22,佐賀,雨,2,2歳ー6組,"

",11,6,6,34.2,6,2,"
岩橋勇二
",54,ダ1400,重,"

**

",1:33.5,0.1,"

**

",6-7-5-4,0.0-39.6,39.2,373(-1),"

 
","


 
",マイネルフェラッカ,9.9
