日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/09/28,船橋,晴,5,C3二　三,"

",7,7,7,1.5,1,6,"
本田正重
",56,ダ1500,良,"

**

",1:40.9,1.0,"

**

",3-3-4-4,31.1-43.1,43.3,472(-3),"

 
","


 
",インディードシチー, 
2021/09/03,船橋,雨,5,C3二　三,"

",11,8,12,2.5,1,2,"
本橋孝太
",56,ダ1500,不,"

**

",1:37.1,0.6,"

**

",3-3-3-3,30.7-40.7,41.1,475(-5),"

 
","


 
",ヘリオシース,31.2
2021/08/09,船橋,晴,3,C3六　七,"

",12,8,12,2.5,2,1,"
本田正重
",56,ダ1500,重,"

**

",1:38.5,-0.2,"

**

",3-3-3-3,32.2-40.9,40.7,480(-7),"

 
","


 
",(サトノサンドピット),80.0
2021/07/17,船橋,晴,5,C3六　七,"

",12,7,10,3.7,1,6,"
庄司大輔
",56,ダ1200,良,"

**

",1:16.5,1.5,"

**

",9-7-6,35.7-39.3,39.7,487(+18),"

 
","


 
",デザートムーン, 
2021/04/06,船橋,晴,1,C3四　五,"

",12,6,8,4.5,2,5,"
張田昂
",56,ダ1200,不,"

**

",1:16.5,1.3,"

**

",6-6-4,36.0-39.2,40.0,469(+3),"

 
","


 
",ランバダフレイバー,8.8
2021/03/17,船橋,晴,3,C3五　六,"

",12,7,10,2.8,1,4,"
張田昂
",56,ダ1200,良,"

**

",1:16.1,0.7,"

**

",7-6-5,36.3-39.1,39.1,466(+3),"

 
","


 
",キタノエスポワール,12.0
2021/01/26,川崎,晴,4,C3七　八,"

",11,8,12,2.4,1,2,"
庄司大輔
",56,ダ1500,重,"

**

",1:40.3,1.3,"

**

",1-1-2-2,31.2-41.8,42.9,463(-9),"

 
","


 
",マコトテラメエリタ,30.4
2020/12/01,船橋,晴,3,3歳三　四,"

",12,8,12,1.6,1,5,"
張田昂
",56,ダ1500,良,"

**

",1:37.9,1.1,"

**

",8-5-5-5,31.8-39.0,39.6,472(+10),"

 
","


 
",トラストバディ,11.0
2020/05/02,2東京3,晴,4,3歳未勝利,"

",18,7,13,61.4,13,12,"
北村宏司
",56,芝1400,良,"

**

",1:22.6,1.4,"

**

",15-14,35.2-34.2,33.9,462(0),"

","



",カレンピピ, 
2020/04/12,3中山6,曇,3,3歳未勝利,"

",16,8,15,114.8,10,10,"
北村宏司
",56,ダ1800,稍,"

**

",1:57.4,2.3,"

**

",10-10-4-7,38.2-38.3,39.8,462(-2),"

","


 
",ラストマン, 
2020/03/07,2中山3,曇,2,3歳未勝利,"

",13,7,11,31.6,7,9,"
丸山元気
",56,ダ1800,良,"

**

",1:58.9,2.0,"

**

",6-6-5-5,38.6-38.8,40.2,464(-10),"

","



",ヒロキング, 
2020/02/16,1東京6,雨,4,3歳新馬,"

",16,3,5,14.8,7,4,"
丸山元気
",56,ダ1600,稍,"

**

",1:41.5,1.6,"

**

",5-5,35.7-38.4,39.6,474(0),"

","


 
",アキノスマート,90.0
