日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/18,園田,晴,12,C2,"

",12,5,6,34.9,8,6,"
佐々木世
",53,ダ820,良,"

**

",0:51.4,1.1,"

**

",4-3,0.0-36.2,37.1,436(-2),"

 
","


 
",キュートラン, 
2021/11/04,園田,晴,12,C2,"

",12,7,9,7.1,2,4,"
下原理
",56,ダ820,良,"

**

",0:51.6,1.1,"

**

",3-3,0.0-36.2,37.2,438(+2),"

 
","


 
",ハルカゼ,10.5
2021/10/15,園田,晴,6,C2三,"

",10,5,5,6.2,4,3,"
佐々木世
",53,ダ1400,良,"

**

",1:33.4,0.6,"

**

",1-2-1-1,0.0-41.2,41.8,436(0),"

 
","


 
",インビジブルサリー,15.0
2021/09/24,園田,晴,6,C2三,"

",10,1,1,10.2,5,6,"
田中学
",56,ダ1400,良,"

**

",1:33.7,0.7,"

**

",7-6-7-6,0.0-39.6,39.7,436(-1),"

 
","


 
",ビップテッペン, 
2021/09/03,園田,曇,12,ジャスミン賞C2,"

",12,7,9,15.0,6,6,"
佐々木世
",52,ダ1230,不,"

**

",1:22.9,1.1,"

**

",4-4-4-4,0.0-40.8,41.4,437(+1),"

 
","


 
",ロマングレース, 
2021/08/20,園田,曇,12,ゼラニウム賞C2,"

",12,8,11,10.0,6,4,"
佐々木世
",56,ダ1230,重,"

**

",1:21.6,0.8,"

**

",1-1-1-2,0.0-39.8,40.6,436(+4),"

 
","


 
",クリー,10.5
2021/07/29,園田,晴,5,C3,"

",10,2,2,3.4,1,1,"
山田雄大
",56,ダ820,良,"

**

",0:50.5,-0.4,"

**

",1-1,0.0-36.4,36.4,432(-4),"

 
","


 
",(ゴールドエッグ),50.0
2021/07/07,園田,雨,6,C3,"

",10,3,3,7.5,4,3,"
山田雄大
",56,ダ820,不,"

**

",0:51.3,0.1,"

**

",1-1,0.0-36.9,37.0,436(+1),"

 
","


 
",チョウコイコイ,12.5
2021/06/23,園田,晴,5,C3,"

",10,7,8,4.5,2,6,"
山田雄大
",56,ダ820,良,"

**

",0:51.6,1.0,"

**

",9-8,0.0-36.8,36.6,435(-3),"

 
","


 
",メイショウマサカツ, 
2021/06/04,園田,雨,6,C3,"

",10,7,8,3.8,2,7,"
山田雄大
",56,ダ1230,不,"

**

",1:22.7,1.1,"

**

",2-2-2-2,0.0-41.0,41.9,438(+1),"

 
","


 
",レッドホーク, 
