日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/19,大井,晴,11,スマイルシティ・品川,"

",16,2,4,119.2,12,8,"
瀬川将輝
",57,ダ1800,良,"

**

",1:57.1,1.2,"

**

",12-11-7-7,37.8-39.7,40.3,437(+3),"

 
","


 
",ラッシュワン, 
2021/11/03,大井,晴,7,JBCデー・ナイトタ,"

",14,6,10,73.2,13,10,"
瀬川将輝
",56,ダ1600,稍,"

**

",1:43.5,1.5,"

**

",13-13-13-13,37.3-39.6,39.2,434(-5),"

 
","


 
",クォーターイモン, 
2021/10/08,大井,晴,8,モヒート賞,"

",11,3,3,40.9,8,7,"
瀬川将輝
",56,ダ1600,良,"

**

",1:43.9,1.7,"

**

",8-7-8-8,37.9-39.1,39.8,439(+5),"

 
","


 
",コスモオーブ, 
2021/09/21,大井,晴,10,こうま座特別競走,"

",11,4,4,21.4,8,8,"
吉井章
",56,ダ1700,良,"

**

",1:49.3,1.8,"

**

",6-6-7-5,31.9-38.8,39.7,434(-2),"

 
","


 
",リックマーベル, 
2021/09/09,大井,曇,8,2016ウマイルスク,"

",13,6,9,36.1,9,3,"
瀬川将輝
",56,ダ1600,不,"

**

",1:44.0,0.1,"

**

",10-10-7-6,37.6-40.5,40.5,436(-2),"

 
","


 
",アサシン,30.0
2021/08/20,大井,晴,8,真夏のアフター6!楽,"

",11,1,1,174.8,11,6,"
瀬川将輝
",56,ダ1400,稍,"

**

",1:28.1,1.4,"

**

",10-10-9,35.8-38.7,38.5,438(+7),"

 
","


 
",キョウエイソフィア, 
2021/08/04,大井,晴,10,いるか座特別競走,"

",11,4,4,60.9,10,8,"
瀬川将輝
",56,ダ1800,良,"

**

",1:57.2,2.1,"

**

",5-5-6-6,38.5-38.8,40.4,431(-5),"

 
","


 
",コラゾンデオロ, 
2021/07/15,大井,晴,9,C1三　四,"

",12,1,1,82.2,10,8,"
瀬川将輝
",56,ダ1200,稍,"

**

",1:14.2,1.7,"

**

",11-11,35.5-37.0,37.5,436(0),"

 
","


 
",マウントポジション, 
2021/07/01,大井,雨,10,ファンタスティックリ,"

",15,4,7,32.5,10,4,"
瀬川将輝
",56,ダ1800,不,"

**

",1:56.8,0.9,"

**

",6-6-4-4,38.3-39.3,39.9,436(+2),"

 
","


 
",モンタナドライブ,30.0
2021/06/11,大井,晴,7,C1一　二三,"

",14,3,3,195.5,14,10,"
福原杏
",56,ダ1400,良,"

**

",1:29.6,0.9,"

**

",8-10-11,37.1-38.5,38.3,434(-10),"

 
","


 
",シンアンドケン, 
2021/05/21,大井,曇,12,しし座特別競走,"

",15,7,13,34.8,9,11,"
福原杏
",56,ダ1700,不,"

**

",1:51.4,2.5,"

**

",9-11-11-11,31.3-40.4,41.1,444(+6),"

 
","


 
",ジョブックビザーレ, 
2021/05/01,大井,雨,8,おとめ座特別競走,"

",12,5,6,17.1,6,8,"
福原杏
",56,ダ1600,重,"

**

",1:42.7,1.6,"

**

",8-9-11-11,36.8-39.2,39.8,438(+1),"

 
","


 
",マイネルヘルツアス, 
