日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/21,5東京6,曇,8,3歳以上2勝クラス,"

",14,3,4,71.1,9,8,"
武士沢友
",57,ダ2100,良,"

**

",2:13.4,1.6,"

**

",13-13-13-12,30.8-37.0,37.4,468(+4),"

","



",メイショウフンジン, 
2021/10/23,4東京5,晴,7,3歳以上1勝クラス,"

",9,7,7,7.1,3,1,"
戸崎圭太
",57,ダ2100,稍,"

**

",2:12.4,0.0,"

**

",8-8-7-6,30.4-38.5,37.6,464(+4),"

","


 
",(セルヴァン),760.0
2021/06/13,3東京4,曇,7,3歳以上1勝クラス,"

",16,6,11,44.2,12,8,"
三浦皇成
",57,ダ2100,良,"

**

",2:13.9,0.9,"

**

",13-12-11-14,31.5-36.9,36.9,460(+2),"

","



",ラヴォラーレ, 
2021/05/15,2東京7,晴,8,4歳以上1勝クラス,"

",16,6,11,31.0,9,5,"
三浦皇成
",57,ダ2100,良,"

**

",2:13.8,0.7,"

**

",15-15-12-13,31.5-37.4,36.9,458(+2),"

","



",ダルムシュタット,76.0
2021/04/03,3中山3,晴,8,4歳以上1勝クラス,"

",16,6,12,9.2,5,13,"
三浦皇成
",57,ダ2400,良,"

**

",2:38.5,2.2,"

**

",11-9-8-9,38.5-39.7,40.7,456(+2),"

","



",ファンタスティック, 
2021/03/14,2中山6,晴,8,4歳以上1勝クラス,"

",13,4,4,8.9,5,8,"
三浦皇成
",56,ダ2400,重,"

**

",2:37.1,1.0,"

**

",11-11-7-6,37.8-40.2,40.3,454(-4),"

","


 
",ワンダーラジャ, 
2020/12/19,5中山5,曇,8,3歳以上1勝クラス,"

",10,8,10,9.8,5,2,"
三浦皇成
",55,ダ2500,良,"

**

",2:45.2,0.2,"

**

",9-9-8-7,31.4-38.6,38.1,458(+4),"

","



",サトノパシュート,300.0
2020/11/22,5東京6,晴,7,3歳以上1勝クラス,"

",16,3,5,5.2,2,10,"
横山武史
",55,ダ2100,良,"

**

",2:15.9,2.5,"

**

",14-14-14-15,32.0-38.3,38.5,454(+2),"

","



",インナーアリュール, 
2020/11/08,5東京2,晴,7,3歳以上1勝クラス,"

",13,6,8,3.9,2,6,"
三浦皇成
",55,ダ2100,良,"

**

",2:13.2,1.0,"

**

",13-13-12-8,31.0-37.0,37.4,452(+4),"

","



",モルタル, 
2020/10/24,4東京5,晴,7,3歳以上1勝クラス,"

",10,8,10,6.1,3,2,"
戸崎圭太
",55,ダ2100,稍,"

**

",2:12.0,0.4,"

**

",7-7-6-7,31.2-38.2,37.7,448(+6),"

","



",ジャッジ,300.0
2020/06/20,3東京5,晴,3,3歳未勝利,"

",16,7,13,8.8,4,1,"
三浦皇成
",56,ダ2100,不,"

**

",2:11.6,-1.1,"

**

",16-14-1-1,30.6-37.4,37.4,442(+6),"

","



",(マイネルイリャルギ),510.0
2020/06/07,3東京2,晴,4,3歳未勝利,"

",17,1,2,40.6,9,8,"
横山和生
",56,芝2400,稍,"

**

",2:27.9,1.7,"

**

",16-16-16-16,36.6-36.3,36.4,436(0),"

","


 
",エドノフェリーチェ, 
2020/05/23,2東京9,曇,3,3歳未勝利,"

",16,7,13,11.7,5,5,"
三浦皇成
",56,ダ2100,稍,"

**

",2:15.5,0.8,"

**

",13-13-14-9,31.9-38.1,38.0,436(+2),"

","



",グーガルドリームズ,51.0
2020/04/25,2東京1,晴,3,3歳未勝利,"

",14,6,9,25.7,6,4,"
横山和生
",56,ダ2100,良,"

**

",2:15.0,0.2,"

**

",10-11-8-5,31.7-38.5,37.9,434(+2),"

","



",サンチャップリン,77.0
2020/03/22,2中山9,晴,3,3歳未勝利,"

",16,3,6,27.2,10,7,"
横山和生
",56,ダ1800,良,"

**

",1:56.9,0.7,"

**

",14-14-3-3,37.9-38.5,38.8,432(-6),"

","


 
",シンクロゲイザー, 
2020/02/22,1東京7,晴,2,3歳未勝利,"

",16,6,11,63.9,11,3,"
横山和生
",56,ダ2100,良,"

**

",2:17.0,0.3,"

**

",14-13-7-7,31.6-39.4,38.7,438(-8),"

","



",リュードマン,130.0
2020/01/26,1中山9,曇,6,3歳新馬,"

",16,6,11,138.1,14,5,"
横山和生
",56,ダ1800,稍,"

**

",1:58.7,2.4,"

**

",13-13-11-11,37.7-38.7,39.8,446(0),"

","



",ヴォートルエロー,60.0
