日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/11/03,門別,晴,11,ビッグレッドファーム,"

",11,5,5,25.0,6,5,"
阿部龍
",54,ダ1200,重,"

**

",1:13.6,1.2,"

**

",11-8,0.0-36.6,36.6,520(-6),"

 
","


 
",コパノフレディー,5.6
2021/10/21,門別,曇,9,サルビア特別,"

",10,3,3,19.2,6,7,"
桑村真明
",54,ダ1200,不,"

**

",1:13.5,0.9,"

**

",1-1,0.0-37.0,37.9,526(0),"

 
","


 
",フリーホースカップ, 
2021/10/07,門別,雨,9,ゲッカビジン特別,"

",12,7,10,28.3,6,10,"
桑村真明
",54,ダ1200,重,"

**

",1:13.9,1.2,"

**

",7-6,0.0-37.0,37.6,526(+4),"

 
","


 
",イイデスカイ, 
2021/07/20,門別,晴,12,ノースクイーンC(G),"

",12,6,9, , ,取,"
阿部龍
",56,ダ1800,良,"

**

", , ,"

**

", ,0.0-39.8, ,計不,"

 
","


 
",コーラルツッキー, 
2021/07/15,門別,晴,12,ノースクイーンC(G),"

",0,4,6, , ,,"
阿部龍
",56,ダ1800,良,"

**

", , ,"

**

", , , ,520(-2),"

 
","


 
", , 
2021/06/16,門別,曇,12,ヒダカソウカップ〔H(G),"

",14,1,1,17.1,5,10,"
阿部龍
",55,ダ1600,良,"

**

",1:45.4,0.9,"

**

",5-6-8-10,0.0-42.1,42.2,522(+2),"

 
","


 
",ルナクレア, 
2021/05/20,門別,晴,10,シャクヤク特別,"

",10,4,4,2.1,1,4,"
桑村真明
",55,ダ1800,稍,"

**

",1:57.4,1.1,"

**

",4-4-1-3,0.0-40.7,41.8,520(0),"

 
","


 
",ハーリーバーリー,9.8
2021/04/22,門別,晴,10,しずない桜まつり特別,"

",12,4,4,3.1,1,7,"
桑村真明
",55,ダ1800,良,"

**

",1:59.1,2.2,"

**

",1-1-1-2,0.0-40.6,42.8,520(+2),"

 
","


 
",シベリアンプラウド, 
2020/11/04,門別,曇,11,来年のJBCは金沢&,"

",12,5,6,2.2,1,3,"
桑村真明
",54,ダ1800,重,"

**

",1:55.1,0.5,"

**

",1-1-1-1,0.0-39.9,40.4,518(-8),"

 
","


 
",ルフィアンキック,12.0
2020/10/21,門別,曇,12,ドレフォン・プレミア,"

",12,8,12,15.3,6,1,"
落合玄太
",52,ダ1800,稍,"

**

",1:55.8,-0.1,"

**

",2-2-2-2,0.0-40.9,40.8,526(+14),"

 
","


 
",(サイファリス),150.0
