日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2021/08/08,盛岡,曇,3,C2八組,"

",5,1,1,21.8,5,5,"
木村暁
",56,ダ1200,良,"

**

",1:18.8,2.3,"

**

",5-5,0.0-37.6,38.7,463(+7),"

 
","


 
",ニュークラウン,1.4
2021/08/01,盛岡,曇,6,C2八組,"

",9,6,6,21.4,8,9,"
塚本涼人
",56,ダ1200,良,"

**

",1:19.9,3.1,"

**

",7-9,0.0-39.4,40.4,456(+2),"

 
","


 
",フランクオジョウ, 
2021/07/18,盛岡,晴,7,C2七組,"

",9,4,4,39.9,6,9,"
菅原辰徳
",56,ダ1200,良,"

**

",1:19.2,3.8,"

**

",9-8,0.0-38.1,39.6,454(-7),"

 
","


 
",ストロベリーキング, 
2021/07/11,盛岡,曇,3,C2九組,"

",7,5,5,23.7,7,4,"
木村暁
",56,ダ1200,重,"

**

",1:16.6,0.9,"

**

",4-4,0.0-38.1,37.8,461(-1),"

 
","


 
",シンライラブ,2.7
2021/07/04,盛岡,曇,6,C2八組,"

",7,6,6,7.5,5,7,"
木村暁
",56,ダ1200,良,"

**

",1:19.0,1.4,"

**

",3-6,0.0-38.9,39.9,462(+2),"

 
","


 
",ラズベリル, 
2021/06/28,盛岡,晴,1,C2七組,"

",9,2,2,16.9,7,6,"
木村暁
",56,ダ1200,良,"

**

",1:17.2,0.4,"

**

",5-4,0.0-39.5,38.9,460(-6),"

 
","


 
",コスモラフェット, 
2021/06/20,水沢,晴,8,美肌へ出走『奥州はと,"

",8,7,7,9.4,5,4,"
陶文峰
",56,ダ1300,良,"

**

",1:27.1,0.5,"

**

",5-5-5-6,0.0-40.8,40.8,466(0),"

 
","


 
",ウインスペリウス,2.7
2021/06/13,水沢,曇,4,C2九組,"

",8,5,5,26.4,6,3,"
木村暁
",56,ダ1300,良,"

**

",1:25.5,0.9,"

**

",5-4-4-3,0.0-40.5,39.6,466(-4),"

 
","


 
",マッシリア,5.4
2021/06/07,水沢,晴,2,C2七組八組,"

",7,5,5,8.3,4,6,"
木村暁
",56,ダ1300,良,"

**

",1:26.1,1.6,"

**

",7-7-7-7,0.0-39.4,39.2,470(0),"

 
","


 
",リックプンバ, 
2021/05/31,水沢,晴,2,C2八組,"

",7,5,5,22.3,6,5,"
木村暁
",56,ダ1300,良,"

**

",1:25.6,0.7,"

**

",5-6-5-5,0.0-41.0,40.3,470(+7),"

 
","


 
",デルフィナス,1.4
